timestamp,event_type,symbol,details
1605693600000,POSITION_OPENED,BTCUSDT,Side: Short | Size: 0.1680 | SL: 18755.40 | TP: 17489.44
1605711600000,POSITION_CLOSED,BTCUSDT,Side: Short | Reason: TP Hit | Exit Price: 17498.18770881123 | PnL: $100.36
1605859200000,SIGNAL_GENERATED,BTCUSDT,Side: Short | Close: 18322.75
1605862800000,POSITION_OPENED,BTCUSDT,Side: Short | Size: 0.2640 | SL: 18728.94 | TP: 17916.56
1605884400000,POSITION_CLOSED,BTCUSDT,Side: Short | Reason: SL Hit | Exit Price: 18738.303130998083 | PnL: $-117.20
1605902400000,SIGNAL_GENERATED,BTCUSDT,Side: Short | Close: 18633.79
1605906000000,POSITION_OPENED,BTCUSDT,Side: Short | Size: 0.2640 | SL: 19036.16 | TP: 18231.42
1605916800000,FUNDING_DEDUCTED,BTCUSDT,Funding Rate: 0.000100 | Cost: $-0.4927
1605945600000,FUNDING_DEDUCTED,BTCUSDT,Funding Rate: 0.000100 | Cost: $-0.4932
1605974400000,FUNDING_DEDUCTED,BTCUSDT,Funding Rate: 0.000100 | Cost: $-0.4967
