candidate_id,candidate_hash,family,min_expected_R,min_projected_net_R,max_cost_to_risk,session_mode,skip_same_candle,source_mode,min_hold_candles,registered_status,execution_status,engine_proof_source,behavior_cluster,net_pnl,gross_profit,gross_loss,profit_factor,max_drawdown_pct,trades,win_rate,winning_trades,losing_trades,average_win,average_loss,expectancy,largest_win,largest_loss,max_consecutive_wins,max_consecutive_losses,trade_log_hash,positive_months,negative_months,zero_months,best_month,worst_month,trades_per_month,stress_pass_count,stress_fail_count,combined_adverse_pnl,combined_adverse_dd,params,selected_trade_log_path
P34_0030,4c7867052bd6dbd1,cost_to_atr_gate,1.1,1.15,,NY_ONLY,False,BB_ONLY,2.0,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,b88d0f036436953f,3112.31,10410.98,7298.67,1.4264,12.5144,89,0.5618,50.0,39.0,208.22,-187.15,34.97,270.55,-247.67,9.0,6.0,1c20655a47189b3421e1fdb9091321f9c5a38b5371e44e00cd12237ee859dec4,30.0,19.0,0.0,1040.51,-433.01,1.82,9,6.0,-4746.07,49.4913,"{""family"": ""cost_to_atr_gate"", ""max_cost_to_risk"": null, ""min_expected_R"": 1.1, ""min_hold_candles"": 2, ""min_projected_net_R"": 1.15, ""session_mode"": ""NY_ONLY"", ""skip_same_candle"": false, ""source_mode"": ""BB_ONLY""}",
P34_0031,6950e144cab3aaee,projected_net_r_gate,1.2,1.15,,NY_ONLY,False,BB_ONLY,2.0,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,9a05aacba7e4d811,3112.31,10410.98,7298.67,1.4264,12.5144,89,0.5618,50.0,39.0,208.22,-187.15,34.97,270.55,-247.67,9.0,6.0,1c20655a47189b3421e1fdb9091321f9c5a38b5371e44e00cd12237ee859dec4,30.0,19.0,0.0,1040.51,-433.01,1.82,9,6.0,-4746.07,49.4913,"{""family"": ""projected_net_r_gate"", ""max_cost_to_risk"": null, ""min_expected_R"": 1.2, ""min_hold_candles"": 2, ""min_projected_net_R"": 1.15, ""session_mode"": ""NY_ONLY"", ""skip_same_candle"": false, ""source_mode"": ""BB_ONLY""}",
P34_0032,2ca5c8eecab64130,low_r_filtered,1.35,1.15,,NY_ONLY,False,BB_ONLY,2.0,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,01b4fd9d6976de5d,650.73,1845.43,1194.71,1.5447,6.4976,16,0.5625,9.0,7.0,205.05,-170.67,40.67,270.55,-219.96,3.0,3.0,f547c7c0632b5a8a89cc0997c4c81fd29b0a667ca8521f5aabe4c840998db52e,5.0,2.0,0.0,530.85,-433.01,2.29,9,6.0,-795.78,13.2519,"{""family"": ""low_r_filtered"", ""max_cost_to_risk"": null, ""min_expected_R"": 1.35, ""min_hold_candles"": 2, ""min_projected_net_R"": 1.15, ""session_mode"": ""NY_ONLY"", ""skip_same_candle"": false, ""source_mode"": ""BB_ONLY""}",
P34_0033,2174a6f79e252268,session_aware,1.5,1.3,,NY_ONLY,True,BB_ONLY,2.0,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,6c15d59dc25c8284,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542a9bf8cd0863f0ac999bf5edaeeb18b6811868d39c0018ac523b27abae5aba,0.0,0.0,1.0,0.0,0.0,0.0,0,15.0,0.0,0.0,"{""family"": ""session_aware"", ""max_cost_to_risk"": null, ""min_expected_R"": 1.5, ""min_hold_candles"": 2, ""min_projected_net_R"": 1.3, ""session_mode"": ""NY_ONLY"", ""skip_same_candle"": true, ""source_mode"": ""BB_ONLY""}",
P34_0034,8be18d5c23e63a15,off_hours_stricter_r,1.8,1.3,,NY_ONLY,False,BB_ONLY,4.0,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,a5741d4b743f64c2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542a9bf8cd0863f0ac999bf5edaeeb18b6811868d39c0018ac523b27abae5aba,0.0,0.0,1.0,0.0,0.0,0.0,0,15.0,0.0,0.0,"{""family"": ""off_hours_stricter_r"", ""max_cost_to_risk"": null, ""min_expected_R"": 1.8, ""min_hold_candles"": 4, ""min_projected_net_R"": 1.3, ""session_mode"": ""NY_ONLY"", ""skip_same_candle"": false, ""source_mode"": ""BB_ONLY""}",
P34_0035,63196a3958424bd2,same_candle_hardened,,1.3,0.1,OFF_HOURS_STRICT_R,False,BB_ONLY,4.0,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,f00cab02d9a8c1ac,75.43,938.26,862.83,1.0874,3.3781,11,0.4545,5.0,6.0,187.65,-143.81,6.86,237.64,-213.05,2.0,2.0,81c8e1d6470f318e7d098c93d2436168d8c1afc844a32583e9be387d7f5010fb,3.0,3.0,0.0,237.64,-236.29,1.83,4,11.0,-629.9,8.0615,"{""family"": ""same_candle_hardened"", ""max_cost_to_risk"": 0.1, ""min_expected_R"": null, ""min_hold_candles"": 4, ""min_projected_net_R"": 1.3, ""session_mode"": ""OFF_HOURS_STRICT_R"", ""skip_same_candle"": false, ""source_mode"": ""BB_ONLY""}",
P34_0036,7432ec8f5b1e60a9,cand0190_relative,1.0,,0.1,OFF_HOURS_STRICT_R,False,BB_ONLY,4.0,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,880114d769eb44e3,1153.69,11526.3,10372.61,1.1112,21.2306,122,0.5,61.0,61.0,188.96,-170.04,9.46,271.38,-247.67,7.0,8.0,d7e983d570d87950c8dd9b33b1316c99e2576328c7f9b0b2ea38c4278ededef6,32.0,19.0,0.0,1040.51,-650.92,2.39,7,8.0,-9054.77,93.104,"{""family"": ""cand0190_relative"", ""max_cost_to_risk"": 0.1, ""min_expected_R"": 1.0, ""min_hold_candles"": 4, ""min_projected_net_R"": null, ""session_mode"": ""OFF_HOURS_STRICT_R"", ""skip_same_candle"": false, ""source_mode"": ""BB_ONLY""}",
P34_0037,a25ae25cb569cbdd,high_pf_low_frequency,1.1,,0.1,OFF_HOURS_STRICT_R,False,BB_ONLY,4.0,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,2a40cafc9f577a87,2279.88,9408.31,7128.43,1.3198,15.0832,86,0.5349,46.0,40.0,204.53,-178.21,26.51,271.38,-247.67,6.0,4.0,698827a9a7118f5a5de42459a70f37ce3b32258d9e58671de6a4972fb9349fef,29.0,17.0,0.0,1040.51,-433.01,1.87,9,6.0,-4584.99,50.8851,"{""family"": ""high_pf_low_frequency"", ""max_cost_to_risk"": 0.1, ""min_expected_R"": 1.1, ""min_hold_candles"": 4, ""min_projected_net_R"": null, ""session_mode"": ""OFF_HOURS_STRICT_R"", ""skip_same_candle"": false, ""source_mode"": ""BB_ONLY""}",
P34_0038,3a226726632da4e1,stress_hardened,1.2,,0.1,OFF_HOURS_STRICT_R,False,BB_ONLY,4.0,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,a1185c2c2518d5e9,2279.88,9408.31,7128.43,1.3198,15.0832,86,0.5349,46.0,40.0,204.53,-178.21,26.51,271.38,-247.67,6.0,4.0,698827a9a7118f5a5de42459a70f37ce3b32258d9e58671de6a4972fb9349fef,29.0,17.0,0.0,1040.51,-433.01,1.87,9,6.0,-4584.99,50.8851,"{""family"": ""stress_hardened"", ""max_cost_to_risk"": 0.1, ""min_expected_R"": 1.2, ""min_hold_candles"": 4, ""min_projected_net_R"": null, ""session_mode"": ""OFF_HOURS_STRICT_R"", ""skip_same_candle"": false, ""source_mode"": ""BB_ONLY""}",
P34_0039,c9f346ef74234fc2,balanced_activity,1.35,0.7,0.1,OFF_HOURS_STRICT_R,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,42e22f2408db8382,-295.87,2087.58,2383.45,0.8759,12.6864,21,0.381,8.0,13.0,260.95,-183.34,-14.09,332.06,-274.42,5.0,6.0,e6ab2d8a85f63bb71955c80b4978de7875a45a06d19d82b768c6f2ada63d7e81,7.0,12.0,0.0,332.06,-382.83,1.11,0,15.0,-2732.61,30.2097,"{""family"": ""balanced_activity"", ""max_cost_to_risk"": 0.1, ""min_expected_R"": 1.35, ""min_hold_candles"": 4, ""min_projected_net_R"": 0.7, ""session_mode"": ""OFF_HOURS_STRICT_R"", ""skip_same_candle"": false, ""source_mode"": ""LOW_ACTIVITY_ONLY""}",
P34_0040,a161557b344b168e,cost_to_atr_gate,1.5,0.7,0.15,OFF_HOURS_STRICT_R,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,e2f9d1c3c79728ee,-481.88,2378.05,2859.92,0.8315,14.8669,24,0.375,9.0,15.0,264.23,-190.66,-20.08,332.06,-274.42,4.0,7.0,5ea37ede0791015dbb1036edf980ea972f4dc40bdfcfde42632721379a134a36,8.0,14.0,0.0,332.06,-382.83,1.09,0,15.0,-2875.4,34.1432,"{""family"": ""cost_to_atr_gate"", ""max_cost_to_risk"": 0.15, ""min_expected_R"": 1.5, ""min_hold_candles"": 4, ""min_projected_net_R"": 0.7, ""session_mode"": ""OFF_HOURS_STRICT_R"", ""skip_same_candle"": false, ""source_mode"": ""LOW_ACTIVITY_ONLY""}",
P34_0041,e554058f871b7bf4,projected_net_r_gate,1.8,0.7,0.15,OFF_HOURS_STRICT_R,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,aa69272981f496b7,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542a9bf8cd0863f0ac999bf5edaeeb18b6811868d39c0018ac523b27abae5aba,0.0,0.0,1.0,0.0,0.0,0.0,0,15.0,0.0,0.0,"{""family"": ""projected_net_r_gate"", ""max_cost_to_risk"": 0.15, ""min_expected_R"": 1.8, ""min_hold_candles"": 4, ""min_projected_net_R"": 0.7, ""session_mode"": ""OFF_HOURS_STRICT_R"", ""skip_same_candle"": false, ""source_mode"": ""LOW_ACTIVITY_ONLY""}",
P34_0042,e213badaa57a2b54,low_r_filtered,,0.9,0.15,ALL,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,d20d19d079e737ef,-481.88,2378.05,2859.92,0.8315,14.8669,24,0.375,9.0,15.0,264.23,-190.66,-20.08,332.06,-274.42,4.0,7.0,5ea37ede0791015dbb1036edf980ea972f4dc40bdfcfde42632721379a134a36,8.0,14.0,0.0,332.06,-382.83,1.09,0,15.0,-2875.4,34.1432,"{""family"": ""low_r_filtered"", ""max_cost_to_risk"": 0.15, ""min_expected_R"": null, ""min_hold_candles"": 4, ""min_projected_net_R"": 0.9, ""session_mode"": ""ALL"", ""skip_same_candle"": false, ""source_mode"": ""LOW_ACTIVITY_ONLY""}",
P34_0043,9360e263d1c7fd30,session_aware,1.0,0.9,0.15,ALL,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,7db86a8023988924,-481.88,2378.05,2859.92,0.8315,14.8669,24,0.375,9.0,15.0,264.23,-190.66,-20.08,332.06,-274.42,4.0,7.0,5ea37ede0791015dbb1036edf980ea972f4dc40bdfcfde42632721379a134a36,8.0,14.0,0.0,332.06,-382.83,1.09,0,15.0,-2875.4,34.1432,"{""family"": ""session_aware"", ""max_cost_to_risk"": 0.15, ""min_expected_R"": 1.0, ""min_hold_candles"": 4, ""min_projected_net_R"": 0.9, ""session_mode"": ""ALL"", ""skip_same_candle"": false, ""source_mode"": ""LOW_ACTIVITY_ONLY""}",
P34_0044,be8f76097e888d57,off_hours_stricter_r,1.1,0.9,0.15,ALL,True,LOW_ACTIVITY_ONLY,4.0,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,8ce45cee75884a86,-481.88,2378.05,2859.92,0.8315,14.8669,24,0.375,9.0,15.0,264.23,-190.66,-20.08,332.06,-274.42,4.0,7.0,5ea37ede0791015dbb1036edf980ea972f4dc40bdfcfde42632721379a134a36,8.0,14.0,0.0,332.06,-382.83,1.09,0,15.0,-2875.4,34.1432,"{""family"": ""off_hours_stricter_r"", ""max_cost_to_risk"": 0.15, ""min_expected_R"": 1.1, ""min_hold_candles"": 4, ""min_projected_net_R"": 0.9, ""session_mode"": ""ALL"", ""skip_same_candle"": true, ""source_mode"": ""LOW_ACTIVITY_ONLY""}",
P34_0045,c6b29f18a6891a45,same_candle_hardened,1.2,1.0,0.2,ALL,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,d749a818a9d37d08,-170.21,2689.72,2859.92,0.9405,14.4637,25,0.4,10.0,15.0,268.97,-190.66,-6.81,332.06,-274.42,5.0,7.0,73b6792d2c57460820a7c9dbb442e914585f230f47d32d70c1fbccc0b6c34e28,9.0,14.0,0.0,332.06,-382.83,1.09,0,15.0,-3143.25,35.1199,"{""family"": ""same_candle_hardened"", ""max_cost_to_risk"": 0.2, ""min_expected_R"": 1.2, ""min_hold_candles"": 4, ""min_projected_net_R"": 1.0, ""session_mode"": ""ALL"", ""skip_same_candle"": false, ""source_mode"": ""LOW_ACTIVITY_ONLY""}",
P34_0046,c18fc754af94531b,cand0190_relative,1.35,1.0,0.2,ALL,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,7c80d10ca72c9c71,-170.21,2689.72,2859.92,0.9405,14.4637,25,0.4,10.0,15.0,268.97,-190.66,-6.81,332.06,-274.42,5.0,7.0,73b6792d2c57460820a7c9dbb442e914585f230f47d32d70c1fbccc0b6c34e28,9.0,14.0,0.0,332.06,-382.83,1.09,0,15.0,-3143.25,35.1199,"{""family"": ""cand0190_relative"", ""max_cost_to_risk"": 0.2, ""min_expected_R"": 1.35, ""min_hold_candles"": 4, ""min_projected_net_R"": 1.0, ""session_mode"": ""ALL"", ""skip_same_candle"": false, ""source_mode"": ""LOW_ACTIVITY_ONLY""}",
P34_0047,b9a40d635c148150,high_pf_low_frequency,1.5,1.0,0.2,ALL,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,163bec827aa7f9dc,-170.21,2689.72,2859.92,0.9405,14.4637,25,0.4,10.0,15.0,268.97,-190.66,-6.81,332.06,-274.42,5.0,7.0,73b6792d2c57460820a7c9dbb442e914585f230f47d32d70c1fbccc0b6c34e28,9.0,14.0,0.0,332.06,-382.83,1.09,0,15.0,-3143.25,35.1199,"{""family"": ""high_pf_low_frequency"", ""max_cost_to_risk"": 0.2, ""min_expected_R"": 1.5, ""min_hold_candles"": 4, ""min_projected_net_R"": 1.0, ""session_mode"": ""ALL"", ""skip_same_candle"": false, ""source_mode"": ""LOW_ACTIVITY_ONLY""}",
P34_0048,a465b2dbe702fa19,stress_hardened,1.8,1.15,0.2,ALL,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,2483123edaa6261f,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542a9bf8cd0863f0ac999bf5edaeeb18b6811868d39c0018ac523b27abae5aba,0.0,0.0,1.0,0.0,0.0,0.0,0,15.0,0.0,0.0,"{""family"": ""stress_hardened"", ""max_cost_to_risk"": 0.2, ""min_expected_R"": 1.8, ""min_hold_candles"": 4, ""min_projected_net_R"": 1.15, ""session_mode"": ""ALL"", ""skip_same_candle"": false, ""source_mode"": ""LOW_ACTIVITY_ONLY""}",
P34_0049,4742bfb4dec73641,balanced_activity,,1.15,0.2,NO_OFF_HOURS,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,23d724299aab5dc6,-82.61,1813.99,1896.6,0.9564,8.5156,16,0.4375,7.0,9.0,259.14,-210.73,-5.16,332.06,-274.42,4.0,3.0,ab1859c9383de15d24623059a69aae4821b1da3e7183fdc3d8c939c47e1169c1,6.0,8.0,0.0,332.06,-382.83,1.14,0,15.0,-2186.57,23.3327,"{""family"": ""balanced_activity"", ""max_cost_to_risk"": 0.2, ""min_expected_R"": null, ""min_hold_candles"": 4, ""min_projected_net_R"": 1.15, ""session_mode"": ""NO_OFF_HOURS"", ""skip_same_candle"": false, ""source_mode"": ""LOW_ACTIVITY_ONLY""}",
P34_0050,c614a1a3e2c34250,cost_to_atr_gate,1.0,1.15,0.3,NO_OFF_HOURS,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,62bc2018143b8778,-82.61,1813.99,1896.6,0.9564,8.5156,16,0.4375,7.0,9.0,259.14,-210.73,-5.16,332.06,-274.42,4.0,3.0,ab1859c9383de15d24623059a69aae4821b1da3e7183fdc3d8c939c47e1169c1,6.0,8.0,0.0,332.06,-382.83,1.14,0,15.0,-2186.57,23.3327,"{""family"": ""cost_to_atr_gate"", ""max_cost_to_risk"": 0.3, ""min_expected_R"": 1.0, ""min_hold_candles"": 4, ""min_projected_net_R"": 1.15, ""session_mode"": ""NO_OFF_HOURS"", ""skip_same_candle"": false, ""source_mode"": ""LOW_ACTIVITY_ONLY""}",
P34_0051,e473797be369afba,projected_net_r_gate,1.1,1.3,0.3,NO_OFF_HOURS,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,2e2dcec4a7d89469,147.34,1328.91,1181.57,1.1247,4.5533,11,0.4545,5.0,6.0,265.78,-196.93,13.39,332.06,-242.65,3.0,2.0,f9f11f7254ba3b3e1075564e8657fd4ef79e023f835bc73f13836a6c8e42645d,5.0,6.0,0.0,332.06,-242.65,1.0,7,8.0,-889.65,11.1406,"{""family"": ""projected_net_r_gate"", ""max_cost_to_risk"": 0.3, ""min_expected_R"": 1.1, ""min_hold_candles"": 6, ""min_projected_net_R"": 1.3, ""session_mode"": ""NO_OFF_HOURS"", ""skip_same_candle"": false, ""source_mode"": ""LOW_ACTIVITY_ONLY""}",
P34_0052,e7cb822c84577e16,low_r_filtered,1.2,1.3,0.3,NO_OFF_HOURS,False,ALL,6.0,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,78a4b350dd659496,757.07,6261.95,5504.89,1.1375,10.3316,54,0.463,25.0,29.0,250.48,-189.82,14.02,332.06,-242.65,4.0,6.0,4627566845d0c289ce5e27f76fcb5fefacdd1db6839e3c3b0490231dacf9c9c4,20.0,19.0,0.0,568.76,-558.24,1.38,7,8.0,-3917.61,40.0005,"{""family"": ""low_r_filtered"", ""max_cost_to_risk"": 0.3, ""min_expected_R"": 1.2, ""min_hold_candles"": 6, ""min_projected_net_R"": 1.3, ""session_mode"": ""NO_OFF_HOURS"", ""skip_same_candle"": false, ""source_mode"": ""ALL""}",
P34_0053,b7f456bab447a15e,session_aware,1.35,1.3,0.3,NO_OFF_HOURS,False,ALL,6.0,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,ca8e2277871737da,757.07,6261.95,5504.89,1.1375,10.3316,54,0.463,25.0,29.0,250.48,-189.82,14.02,332.06,-242.65,4.0,6.0,4627566845d0c289ce5e27f76fcb5fefacdd1db6839e3c3b0490231dacf9c9c4,20.0,19.0,0.0,568.76,-558.24,1.38,7,8.0,-3917.61,40.0005,"{""family"": ""session_aware"", ""max_cost_to_risk"": 0.3, ""min_expected_R"": 1.35, ""min_hold_candles"": 6, ""min_projected_net_R"": 1.3, ""session_mode"": ""NO_OFF_HOURS"", ""skip_same_candle"": false, ""source_mode"": ""ALL""}",
P34_0054,952f3001d6858dbe,off_hours_stricter_r,1.5,,0.3,NO_OFF_HOURS,False,ALL,6.0,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,1eb9f1fa35955246,-104.83,1328.91,1433.74,0.9269,6.1524,12,0.4167,5.0,7.0,265.78,-204.82,-8.74,332.06,-252.17,3.0,3.0,3fe04f16a6343ffc151438e1f74298ef14f1b52b4c6997a9101be1566c739e25,5.0,7.0,0.0,332.06,-252.17,1.0,3,12.0,-1160.13,13.7787,"{""family"": ""off_hours_stricter_r"", ""max_cost_to_risk"": 0.3, ""min_expected_R"": 1.5, ""min_hold_candles"": 6, ""min_projected_net_R"": null, ""session_mode"": ""NO_OFF_HOURS"", ""skip_same_candle"": false, ""source_mode"": ""ALL""}",
P34_0055,5c6bb09fc43bf700,same_candle_hardened,1.8,,0.45,NO_OFF_HOURS,True,ALL,6.0,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,3c3a95f1f73c1731,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542a9bf8cd0863f0ac999bf5edaeeb18b6811868d39c0018ac523b27abae5aba,0.0,0.0,1.0,0.0,0.0,0.0,0,15.0,0.0,0.0,"{""family"": ""same_candle_hardened"", ""max_cost_to_risk"": 0.45, ""min_expected_R"": 1.8, ""min_hold_candles"": 6, ""min_projected_net_R"": null, ""session_mode"": ""NO_OFF_HOURS"", ""skip_same_candle"": true, ""source_mode"": ""ALL""}",
P34_0056,95bb7194818a1948,cand0190_relative,,,0.45,LONDON_NY,False,ALL,6.0,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,8062a19256262d98,3917.62,21295.52,17377.9,1.2254,15.5187,210,0.5333,112.0,98.0,190.14,-177.33,18.66,332.06,-252.17,7.0,6.0,d7a09e8ac1b6378044520844d2301554f9d7a4931c2da1902750029e8e87854d,41.0,30.0,0.0,704.6,-689.42,2.96,7,8.0,-15890.33,154.7504,"{""family"": ""cand0190_relative"", ""max_cost_to_risk"": 0.45, ""min_expected_R"": null, ""min_hold_candles"": 6, ""min_projected_net_R"": null, ""session_mode"": ""LONDON_NY"", ""skip_same_candle"": false, ""source_mode"": ""ALL""}",
P34_0057,3bd690ad16b68a80,high_pf_low_frequency,1.0,0.7,0.45,LONDON_NY,False,ALL,6.0,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,a4278b61500dd401,3409.23,18018.9,14609.66,1.2334,16.3168,166,0.5181,86.0,80.0,209.52,-182.62,20.54,332.06,-252.17,8.0,6.0,d3b9128fdd1a0b4c09127a61a712e0e5e2d07d942d5ce8e3c0e0950c31e8522a,40.0,27.0,0.0,682.76,-689.42,2.48,7,8.0,-12284.81,121.9524,"{""family"": ""high_pf_low_frequency"", ""max_cost_to_risk"": 0.45, ""min_expected_R"": 1.0, ""min_hold_candles"": 6, ""min_projected_net_R"": 0.7, ""session_mode"": ""LONDON_NY"", ""skip_same_candle"": false, ""source_mode"": ""ALL""}",
P34_0058,01d3e0d1bba82939,stress_hardened,1.1,0.7,0.45,LONDON_NY,False,ALL,6.0,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,69d471871b78a7df,3885.9,16211.55,12325.65,1.3153,14.1079,138,0.529,73.0,65.0,222.08,-189.63,28.16,332.06,-252.17,5.0,5.0,51a9d0f52de82076dff2662c2cd3f890693d33f57089f2b8f697d5a3a287284c,40.0,25.0,0.0,806.4,-689.42,2.12,9,6.0,-9021.89,92.3434,"{""family"": ""stress_hardened"", ""max_cost_to_risk"": 0.45, ""min_expected_R"": 1.1, ""min_hold_candles"": 6, ""min_projected_net_R"": 0.7, ""session_mode"": ""LONDON_NY"", ""skip_same_candle"": false, ""source_mode"": ""ALL""}",
P34_0059,218491f3a7c2c2ed,balanced_activity,1.2,0.7,0.45,LONDON_NY,False,ALL,6.0,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,117b8912fdf3f8c9,3885.9,16211.55,12325.65,1.3153,14.1079,138,0.529,73.0,65.0,222.08,-189.63,28.16,332.06,-252.17,5.0,5.0,51a9d0f52de82076dff2662c2cd3f890693d33f57089f2b8f697d5a3a287284c,40.0,25.0,0.0,806.4,-689.42,2.12,9,6.0,-9021.89,92.3434,"{""family"": ""balanced_activity"", ""max_cost_to_risk"": 0.45, ""min_expected_R"": 1.2, ""min_hold_candles"": 6, ""min_projected_net_R"": 0.7, ""session_mode"": ""LONDON_NY"", ""skip_same_candle"": false, ""source_mode"": ""ALL""}",
P34_0060,106e0184faf4cc51,cost_to_atr_gate,1.35,0.9,,LONDON_NY,False,ALL,6.0,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,49dea9a72fdd73e7,2193.55,9610.3,7416.75,1.2958,12.7868,78,0.5128,40.0,38.0,240.26,-195.18,28.12,332.06,-252.17,4.0,5.0,867e0a93976c41f06b9129f7b7081467f2e378895c9aac09c061c846b070f01d,28.0,21.0,0.0,831.8,-558.24,1.59,5,10.0,-7949.87,82.5629,"{""family"": ""cost_to_atr_gate"", ""max_cost_to_risk"": null, ""min_expected_R"": 1.35, ""min_hold_candles"": 6, ""min_projected_net_R"": 0.9, ""session_mode"": ""LONDON_NY"", ""skip_same_candle"": false, ""source_mode"": ""ALL""}",
P34_0061,0795c7aea7ce323e,projected_net_r_gate,1.5,0.9,,LONDON_NY,False,ALL,6.0,REGISTERED,ENGINE_TRADE_LOG_EXECUTED_FILTER_REPLAY,reports/phase34_strategy_1_trade_log_copy.csv,b65868a1779b2360,-104.83,1328.91,1433.74,0.9269,6.1524,12,0.4167,5.0,7.0,265.78,-204.82,-8.74,332.06,-252.17,3.0,3.0,3fe04f16a6343ffc151438e1f74298ef14f1b52b4c6997a9101be1566c739e25,5.0,7.0,0.0,332.06,-252.17,1.0,3,12.0,-1160.13,13.7787,"{""family"": ""projected_net_r_gate"", ""max_cost_to_risk"": null, ""min_expected_R"": 1.5, ""min_hold_candles"": 6, ""min_projected_net_R"": 0.9, ""session_mode"": ""LONDON_NY"", ""skip_same_candle"": false, ""source_mode"": ""ALL""}",
