timestamp,event_type,symbol,details
1687626000000,POSITION_OPENED,BNBUSDT,Side: Short | Size: 14.1180 | SL: 238.89 | TP: 226.51
1687651200000,FUNDING_DEDUCTED,BNBUSDT,Funding Rate: 0.000000 | Cost: $-0.0000
1687662000000,POSITION_CLOSED,BNBUSDT,Side: Short | Reason: SL Hit | Exit Price: 239.01389457964896 | PnL: $-79.77
1688130000000,SIGNAL_GENERATED,BNBUSDT,Side: Short | Close: 235.02
1688133600000,POSITION_OPENED,BNBUSDT,Side: Short | Size: 3.4640 | SL: 240.25 | TP: 227.18
1688140800000,FUNDING_DEDUCTED,BNBUSDT,Funding Rate: 0.000000 | Cost: $-0.0000
1688144400000,POSITION_CLOSED,BNBUSDT,Side: Short | Reason: SL Hit | Exit Price: 240.36532194588577 | PnL: $-19.76
1689181200000,SIGNAL_GENERATED,BNBUSDT,Side: Long | Close: 242.99
1689184800000,POSITION_OPENED,BNBUSDT,Side: Long | Size: 21.5230 | SL: 239.64 | TP: 246.34
1689206400000,FUNDING_DEDUCTED,BNBUSDT,Funding Rate: -0.001086 | Cost: $-5.6940
1689235200000,FUNDING_DEDUCTED,BNBUSDT,Funding Rate: -0.000741 | Cost: $-3.8930
1689242400000,POSITION_CLOSED,BNBUSDT,Side: Long | Reason: TP Hit | Exit Price: 246.2212715229611 | PnL: $71.50
1689357600000,SIGNAL_GENERATED,BNBUSDT,Side: Long | Close: 244.64
1689361200000,POSITION_OPENED,BNBUSDT,Side: Long | Size: 11.4170 | SL: 238.25 | TP: 251.03
1689379200000,FUNDING_DEDUCTED,BNBUSDT,Funding Rate: -0.001167 | Cost: $-3.3015
