system,asset,month,pnl,trades,winners,losers,win_rate,profit_factor,gross_profit,gross_loss,expectancy,average_winner,average_loser,max_dd_contribution,long_trades,short_trades,long_pnl,short_pnl,sleeve_contribution,fees,slippage,funding_impact,status,negative_or_zero_reason
Executable Phase12 baseline 1h,BTCUSDT.P,2026-06,63.519983673871224,4,2,2,0.5,1.1550156093108084,473.28506446978565,-409.7650807959144,15.879995918467806,236.64253223489283,-204.8825403979572,0.039124790194628285,0,4,0.0,63.519983673871224,strategy column,38.107340046159976,38.109742874721235,-1.9572160399749998,positive,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2020-01,-287.5057595952227,5,1,4,0.2,0.30496059158238603,126.1481370230753,-413.65389661829795,-57.50115191904454,126.1481370230753,-103.41347415457449,0.04085007359371947,2,3,21.00211569567564,-308.5078752908983,strategy column,20.85961646305782,20.23729377664889,-11.5488265318952,negative,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2020-02,-258.2899958213595,7,2,5,0.2857142857142857,0.45160385241674866,212.7016348814233,-470.9916307027828,-36.89857083162279,106.35081744071165,-94.19832614055656,0.0358174225596971,2,5,8.29053988787605,-266.5805357092355,strategy column,27.75290852686946,27.989047308247184,-3.2357302668325016,negative,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2020-03,173.14411678387904,16,8,8,0.5,1.2265049656487326,937.5605448651661,-764.4164280812872,10.82150729899244,117.19506810814576,-95.5520535101609,0.01945539557117149,5,11,-46.97479502500569,220.11891180888463,strategy column,38.948784729159705,42.965176854577976,-4.6153257394022,positive,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2020-04,130.35477260374674,12,6,6,0.5,1.2036114339198667,770.5681933051071,-640.2134207013603,10.862897716978894,128.42803221751785,-106.70223678356005,0.03846317058094191,7,5,417.1233263499119,-286.76855374616514,strategy column,44.82016175338105,48.70851223488663,-2.2031606443199996,positive,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2020-05,321.85457209102617,7,5,2,0.7142857142857143,2.4498209286857877,543.8506584509989,-221.99608635997282,45.97922458443231,108.77013169019979,-110.99804317998641,0.010746396472733045,3,4,-96.6868670410901,418.54143913211624,strategy column,28.382240303491535,26.908965449516934,2.55004814,positive,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2020-06,-315.4792184422759,3,0,3,0.0,0.0,0.0,-315.4792184422759,-105.15973948075863,0.0,-105.15973948075863,0.020977451629505647,0,3,0.0,-315.4792184422759,strategy column,11.016715529892135,11.43547552712831,-2.4931568718848,negative,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2020-07,-168.15227092110757,17,7,10,0.4117647058823529,0.8109406841061805,721.263149451756,-889.4154203728635,-9.891310054182798,103.03759277882229,-88.94154203728635,0.041582872691481865,3,14,373.21024311168003,-541.3625140327877,strategy column,71.7631029055,72.27364607824528,-36.56228521851651,negative,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2020-08,-199.3833800195959,9,3,6,0.3333333333333333,0.5470147531421824,240.77086650971341,-440.15424652930926,-22.153708891066213,80.2569555032378,-73.3590410882182,0.027145124935029172,1,8,125.13282389530536,-324.51620391490127,strategy column,21.191166482242714,20.41542691942078,-21.7841066353103,negative,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2020-09,378.6071467136635,11,7,4,0.6363636363636364,1.9191450886564378,790.5194240964361,-411.91227738277246,34.418831519423954,112.93134629949087,-102.97806934569311,0.021112940500884244,3,8,374.1081725122106,4.4989742014528815,strategy column,31.168929733222093,31.047087366336,-2.2435332045167,positive,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2020-10,-323.47629919951606,3,0,3,0.0,0.0,0.0,-323.47629919951606,-107.82543306650535,0.0,-107.82543306650535,0.02174278941416675,2,1,-215.07085745036562,-108.40544174915041,strategy column,15.8069459027895,15.062583103682872,2.4708987075080007,negative,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2020-11,-276.220566188309,11,4,7,0.36363636363636365,0.6049523178820676,422.9876020698453,-699.2081682581545,-25.11096056257355,105.74690051746133,-99.88688117973636,0.041256534758405926,3,8,134.17623811891872,-410.39680430722774,strategy column,37.90505086933504,38.590379771720805,-12.26694379116,negative,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2020-12,-238.39832428630638,3,0,3,0.0,0.0,0.0,-238.39832428630638,-79.46610809543546,0.0,-79.46610809543546,0.01433970860418612,1,2,-94.62451138902212,-143.77381289728424,strategy column,5.286302369071525,5.295128379626615,-0.15185381880439996,negative,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2021-01,-236.15454733045627,3,0,3,0.0,0.0,0.0,-236.15454733045627,-78.71818244348542,0.0,-78.71818244348542,0.014108431339386725,1,2,-94.90207810067625,-141.25246922978002,strategy column,8.077115143813659,8.046720657487231,-1.4047503895039999,negative,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2021-02,-225.54041387196222,9,2,7,0.2222222222222222,0.22369144701073523,64.98892913668182,-290.52934300864405,-25.06004598577358,32.49446456834091,-41.50419185837772,0.01805063234794931,2,7,-37.590461039248126,-187.9499528327141,strategy column,10.416005027926156,10.473104450459351,-5.091609518391699,negative,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2021-03,-234.53397021581074,8,2,6,0.25,0.4544711440664897,195.38640460006525,-429.920374815876,-29.316746276976343,97.69320230003262,-71.653395802646,0.03439718195187938,2,6,17.505605053786468,-252.0395752695972,strategy column,16.840194978220662,17.032838892511936,0.47621278879600126,negative,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2021-04,-266.8078912527085,10,3,7,0.3,0.47504565724012426,241.4418164266346,-508.24970767934315,-26.68078912527085,80.48060547554486,-72.60710109704902,0.03480743509981934,1,9,-97.1064489341451,-169.70144231856335,strategy column,28.681528932030353,28.806434766683857,-17.416491185822398,negative,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2021-05,-252.174044441156,5,1,4,0.2,0.16493937563566766,49.8088740243348,-301.98291846549085,-50.4348088882312,49.8088740243348,-75.49572961637271,0.016670317192226038,3,2,-123.33076108980194,-128.84328335135407,strategy column,14.214987417084515,14.232408114770209,1.6866540532241998,negative,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2021-06,-112.83533205092091,17,7,10,0.4117647058823529,0.8348755079858683,570.4995910401018,-683.3349230910227,-6.637372473583583,81.4999415771574,-68.33349230910227,0.02699727416497921,8,9,81.51698376237471,-194.35231581329563,strategy column,30.864322613035238,30.785967054779114,1.5084321063545,negative,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2021-07,268.3928795946816,10,6,4,0.6,1.9330898049345029,556.0317308342159,-287.6388512395343,26.83928795946816,92.67195513903597,-71.90971280988357,0.01631946138882977,5,5,247.4148566678087,20.978022926872853,strategy column,23.96411595389235,24.120200890615102,0.6793318892790999,positive,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2021-08,-26.624820478775433,16,6,10,0.375,0.9517547156287819,525.2388658022192,-551.8636862809944,-1.6640512799234646,87.53981096703653,-55.186368628099444,0.026390610640731397,7,9,146.37441350730836,-172.9992339860837,strategy column,35.38218593064134,35.493016258087664,4.690791322248098,negative,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2021-09,-184.835234324832,12,5,7,0.4166666666666667,0.6852637503050983,402.43501021804224,-587.2702445428743,-15.402936193735998,80.48700204360844,-83.89574922041061,0.03879096807403165,2,10,15.129631911933103,-199.96486623676512,strategy column,31.471375516878865,31.35484557266595,-0.6757146213198,negative,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2021-10,324.01804857304114,15,9,6,0.6,1.7496490617070297,756.244359688829,-432.2263111157879,21.601203238202743,84.02715107653655,-72.03771851929798,0.00913402616289894,5,10,339.55273572522003,-15.534687152178947,strategy column,45.7764459554203,45.709519005871456,-8.287816731697697,positive,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2021-11,100.19376080790734,9,5,4,0.5555555555555556,1.3318974910922508,402.075406487653,-301.88164567974565,11.132640089767483,80.4150812975306,-75.47041141993641,0.01661944670823862,2,7,18.92428857443244,81.26947223347493,strategy column,28.91227248112555,28.918573976477884,-3.6672538344161003,positive,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2021-12,-236.23199050724565,5,1,4,0.2,0.30796032721227656,105.12414815983269,-341.3561386670783,-47.24639810144913,105.12414815983269,-85.33903466676958,0.025453819730397842,1,4,-86.13025186937003,-150.10173863787563,strategy column,12.28993293714847,12.29267213667637,1.3445182820799997,negative,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2022-01,493.4816164010415,10,7,3,0.7,2.906696321540897,752.2966205660647,-258.81500416502314,49.34816164010415,107.4709457951521,-86.27166805500771,0.016947183677828534,3,7,330.323478242483,163.1581381585586,strategy column,26.818880590671096,26.90205135099231,-0.8382370617816999,positive,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2022-02,140.9148521848565,13,7,6,0.5384615384615384,1.2633773868861893,675.9450377707917,-535.0301855859352,10.83960401421973,96.56357682439882,-89.17169759765586,0.017682202310565026,7,6,171.38043218438105,-30.46557999952458,strategy column,32.03996724215969,32.076976291030896,-0.3639200760457996,positive,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2022-03,-251.70651669621142,5,1,4,0.2,0.30635905698528887,111.17073158478154,-362.87724828099294,-50.34130333924229,111.17073158478154,-90.71931207024824,0.02715489989566262,2,3,-182.0853880540824,-69.62112864212907,strategy column,15.395042373806437,15.406514848099786,0.1903276418309999,negative,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2022-04,190.3099367163143,11,6,5,0.5454545454545454,1.4035899230578366,661.852772261893,-471.5428355455788,17.300903337846755,110.30879537698218,-94.30856710911576,0.026779114359956308,6,5,53.0028514376086,137.3070852787057,strategy column,44.864711744222674,44.8819657650936,2.2046256242983997,positive,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2022-05,-228.5816247523392,7,2,5,0.2857142857142857,0.48991516839482924,219.54309997829532,-448.1247247306345,-32.654517821762745,109.77154998914766,-89.6249449461269,0.035031979512920954,2,5,-180.9966367743873,-47.5849879779519,strategy column,20.80886478967237,20.827974458467942,-1.0911471787438,negative,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2022-06,360.3481877840708,16,9,7,0.5625,1.6711809531691024,897.2349782727188,-536.8867904886479,22.521761736504423,99.69277536363542,-76.69811292694969,0.022232575965256258,6,10,-99.12528055741876,459.47346834148954,strategy column,33.21728147751284,33.42004802471763,1.9504684517516,positive,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2022-07,-271.3026322384298,3,0,3,0.0,0.0,0.0,-271.3026322384298,-90.43421074614326,0.0,-90.43421074614326,0.01835282428289445,2,1,-181.6765125034724,-89.62611973495741,strategy column,8.69385217603934,8.517009558135285,-0.05141164304800001,negative,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2022-08,-220.14168006408875,3,0,3,0.0,0.0,0.0,-220.14168006408875,-73.38056002136291,0.0,-73.38056002136291,0.013278728011434508,2,1,-131.6117147845366,-88.52996527955214,strategy column,7.5261222046405205,7.427751841564314,-0.25494638185280005,negative,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2022-09,-51.849542792549826,14,6,8,0.42857142857142855,0.8992792350940354,462.9354952376706,-514.7850380302204,-3.703538770896416,77.1559158729451,-64.34812975377756,0.024438446923351658,8,6,-116.0229821606944,64.17343936814454,strategy column,28.98945984795349,28.915783759990095,-6.9443084597591,negative,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2022-10,-101.03844900511473,5,2,3,0.4,0.6084509056777572,157.0095211479221,-258.04797015303683,-20.207689801022944,78.50476057396105,-86.01599005101228,0.017053881364967334,3,2,70.36484234050995,-171.40329134562467,strategy column,14.443717270871236,14.567207641893724,1.2797556704539998,negative,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2022-11,-31.81912469261863,6,2,4,0.3333333333333333,0.8723500479601782,217.44947419171396,-249.2685988843326,-5.303187448769772,108.72473709585698,-62.31714972108315,0.013236585794187856,3,3,-62.570096468549934,30.750971775931305,strategy column,10.466363513749624,10.418862108473176,-0.24776427066439966,negative,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2022-12,73.20390823887116,3,2,1,0.6666666666666666,1.832015132787086,161.18777458232648,-87.9838663434553,24.401302746290387,80.59388729116324,-87.9838663434553,0.0,1,2,-87.9838663434553,161.18777458232648,strategy column,10.06616364644044,10.1870507645047,-0.4985945679999999,positive,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2023-01,15.476961632535875,6,3,3,0.5,1.0582968861171225,280.96218157106847,-265.4852199385326,2.579493605422646,93.6540605236895,-88.49507331284421,0.017258804634040135,5,1,103.98851256847573,-88.51155093593985,strategy column,20.93250859626373,21.111318042625555,5.6197028325122,positive,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2023-02,-52.71376239064148,5,2,3,0.4,0.7946797541685232,204.02547039747816,-256.73923278811964,-10.542752478128296,102.01273519873908,-85.57974426270654,0.008518817545172308,2,3,13.993501511863883,-66.70726390250536,strategy column,17.496832752262648,17.482834550349306,-2.6411325125502003,negative,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2023-03,-253.93694720960264,3,0,3,0.0,0.0,0.0,-253.93694720960264,-84.64564906986755,0.0,-84.64564906986755,0.017005815617215512,1,2,-82.88211074415308,-171.05483646544957,strategy column,9.806924422475891,9.913190096384827,-0.7818910874239999,negative,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2023-04,20.41372950970417,7,3,4,0.42857142857142855,1.0674857321570206,322.9032907432865,-302.4895612335823,2.916247072814881,107.63443024776217,-75.62239030839558,0.02930276034890586,4,3,48.328619450602716,-27.91488994089851,strategy column,26.64603113166936,26.579314634946044,2.5493868550756003,positive,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2023-05,-170.78137362020982,2,0,2,0.0,0.0,0.0,-170.78137362020982,-85.39068681010491,0.0,-85.39068681010491,0.008483302706378792,1,1,-86.68371071412157,-84.09766290608823,strategy column,8.714298362599253,8.86682777772554,0.37827349257760007,negative,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2023-06,-243.88282839723928,5,1,4,0.2,0.17660143360296493,52.307665915136376,-296.1904943123757,-48.776565679447856,52.307665915136376,-74.04762357809392,0.02946492528443826,1,4,-85.2162999487229,-158.66652844851637,strategy column,19.966680189397998,19.94509582067384,-0.6044885345708,negative,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2023-07,152.54519658123218,2,2,0,1.0,0.0,152.54519658123218,0.0,76.27259829061609,76.27259829061609,0.0,0.0,1,1,45.226313547935234,107.31888303329696,strategy column,6.213703865250279,6.354138869658067,-4.913926340865601,positive,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2023-08,34.94271504876494,4,2,2,0.5,1.2656078845603513,166.50023679404003,-131.5575217452751,8.735678762191235,83.25011839702002,-65.77876087263755,0.008519146661272618,2,2,-131.5575217452751,166.50023679404003,strategy column,16.0427157598862,16.11120385333207,1.4914611297578002,positive,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2023-09,-202.66871755125365,4,1,3,0.25,0.19853161520273366,50.203038085769094,-252.87175563702274,-50.66717938781341,50.203038085769094,-84.29058521234091,0.01682397073568582,1,3,50.203038085769094,-252.87175563702274,strategy column,17.84798452687218,17.986303449696813,-0.047128152162199954,negative,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2023-10,-53.84864418942118,3,1,2,0.3333333333333333,0.6502374470181645,100.1090729256462,-153.9577171150674,-17.949548063140394,100.1090729256462,-76.9788585575337,0.015243173712625308,1,2,-80.87457563479038,27.025931445369196,strategy column,10.96387955574675,11.10267691742357,-5.684541726844801,negative,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2023-11,-158.49547259500793,2,0,2,0.0,0.0,0.0,-158.49547259500793,-79.24773629750396,0.0,-79.24773629750396,0.007730976382154988,1,1,-81.81824368300056,-76.67722891200735,strategy column,6.3041898467960955,6.410307288466396,2.5808883603795003,negative,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2023-12,-192.27183576677507,7,2,5,0.2857142857142857,0.45433553537035065,160.09092235652113,-352.36275812329615,-27.467405109539296,80.04546117826057,-70.47255162465923,0.02059274943377592,1,6,-38.255058187448604,-154.01677757932646,strategy column,24.81997253311168,24.865788904700068,-6.5165063162617995,negative,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2024-01,-195.03825391267873,5,1,4,0.2,0.13144298546600328,29.516093872218033,-224.55434778489678,-39.00765078253575,29.516093872218033,-56.138586946224194,0.011783993915410539,1,4,-37.60969910626141,-157.4285548064173,strategy column,14.709519412749927,14.815197794281666,-4.5663257938446,negative,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2024-02,-154.66923041270985,12,4,8,0.3333333333333333,0.6423743219478009,277.8199332712645,-432.4891636839744,-12.889102534392487,69.45498331781613,-54.0611454604968,0.027662389981152426,3,9,218.603975373075,-373.2732057857849,strategy column,32.803000395766496,32.69702080030874,-6.536285225702301,negative,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2024-03,-180.26023126426855,4,1,3,0.25,0.13978019033431605,29.291129026219224,-209.55136029048782,-45.06505781606714,29.291129026219224,-69.8504534301626,0.02089393533347701,0,4,0.0,-180.26023126426855,strategy column,11.78189010670692,11.802014394508559,-4.5014722562778005,negative,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2024-04,332.93134055544124,8,6,2,0.75,4.816414003486517,420.168034543905,-87.23669398846377,41.616417569430155,70.0280057573175,-43.618346994231885,0.0070060163521670216,1,7,80.16793208295354,252.7634084724877,strategy column,21.81645358019413,21.90232505819021,-3.6562010852596,positive,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2024-05,111.19289460373068,3,2,1,0.6666666666666666,2.514268658556638,184.6229916842031,-73.43009708047242,37.06429820124356,92.31149584210155,-73.43009708047242,0.0,2,1,184.6229916842031,-73.43009708047242,strategy column,10.263617990332715,10.242367390612662,9.6985911307026,positive,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2024-06,40.975019096455824,3,2,1,0.6666666666666666,1.5373455518394077,117.22952414668413,-76.2545050502283,13.658339698818608,58.614762073342064,-76.2545050502283,0.007537093516385363,2,1,17.15023608644985,23.824783010005977,strategy column,7.794214590246122,7.830632709410251,1.7549924947104,positive,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2024-07,-218.11031435583396,3,0,3,0.0,0.0,0.0,-218.11031435583396,-72.70343811861132,0.0,-72.70343811861132,0.014725478378401307,1,2,-72.12645174745377,-145.98386260838018,strategy column,8.320299024624582,8.366341839249143,-0.508407999904,negative,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2024-08,128.2108562774721,7,4,3,0.5714285714285714,1.732707946140853,303.1930670652138,-174.98221078774176,18.315836611067443,75.79826676630346,-58.32740359591392,0.013760750933872282,2,5,18.129805079692446,110.08105119777963,strategy column,13.257148343386202,13.25655008810132,-0.46825100641990003,positive,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2024-09,41.05583733623837,6,3,3,0.5,1.1823277526438338,266.2318554734137,-225.17601813717533,6.842639556039728,88.74395182447124,-75.05867271239178,0.007559007848297265,3,3,102.36403730021765,-61.30819996397926,strategy column,20.505363038047996,20.345184643678827,1.1422098065943,positive,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2024-10,-213.39385794717725,5,1,4,0.2,0.28966924459301446,87.02092252352445,-300.4147804707017,-42.67877158943545,87.02092252352445,-75.10369511767543,0.029782309641085417,2,3,-153.99411488736888,-59.39974305980837,strategy column,18.79108005707341,18.829778152288146,0.440232649,negative,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2024-11,446.2706343904275,11,8,3,0.7272727272727273,2.9812476635161405,671.5179079182744,-225.24727352784686,40.57005767185705,83.9397384897843,-75.08242450928229,0.021545506336226712,6,5,366.40352555393747,79.86710883649005,strategy column,29.439954357486833,29.381519236261585,0.8846707863032,positive,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2024-12,-128.97321394169043,8,3,5,0.375,0.6558660984940828,245.80303849176187,-374.77625243345227,-16.121651742711304,81.93434616392062,-74.95525048669046,0.015239308544589391,2,6,-155.07588331914621,26.102669377455783,strategy column,19.057951722777574,19.038253554207355,2.5560110423502,negative,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2025-01,5.104109724841848,11,5,6,0.45454545454545453,1.0113459417214765,454.9662586886687,-449.86214896382694,0.4640099749856226,90.99325173773374,-74.97702482730449,0.028922369848195316,5,6,-50.28319597123452,55.38730569607637,strategy column,31.347629226974913,31.298649242535596,0.6600215720245997,positive,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2025-02,-166.4896875445713,9,3,6,0.3333333333333333,0.6186251321301103,270.06159459542306,-436.5512821399943,-18.498854171619033,90.02053153180769,-72.75854702333238,0.03413823257772864,1,8,-72.91223202443514,-93.57745552013617,strategy column,19.680887690644735,19.594886721407313,-0.7134699097442,negative,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2025-03,185.38519817248994,8,5,3,0.625,1.842481966182957,405.43168654115703,-220.04648836866716,23.173149771561242,81.0863373082314,-73.34882945622239,0.007518613191941449,4,4,-9.131751987706785,194.5169501601967,strategy column,17.342663845077883,17.34007852931979,0.5814023873025,positive,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2025-04,153.19291332758513,7,4,3,0.5714285714285714,1.6906666511220187,374.9973295082658,-221.80441618068062,21.884701903940734,93.74933237706645,-73.93480539356021,0.014520335637505715,2,5,15.591385661837236,137.60152766574788,strategy column,14.413751894759029,14.617024344201631,-0.2435535981784,positive,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2025-05,233.7996214649179,8,5,3,0.625,1.9799500896663018,472.3828145584893,-238.58319309357142,29.224952683114736,94.47656291169787,-79.52773103119047,0.022782130611373148,7,1,312.3830761719799,-78.58345470706199,strategy column,21.366824536599133,21.366994227250906,2.2400732595972,positive,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2025-06,363.08423369008665,9,6,3,0.6666666666666666,2.5207436995085604,601.8386232742223,-238.75438958413568,40.34269263223185,100.30643721237038,-79.58479652804523,0.008008271526219933,5,4,133.69080582555853,229.39342786452818,strategy column,30.62382878039346,30.77898598856381,0.9185380077417999,positive,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2025-07,-99.84965601955633,11,4,7,0.36363636363636365,0.801460285247317,403.0706596660841,-502.92031568564045,-9.077241456323303,100.76766491652103,-71.84575938366292,0.03244430034168695,7,4,148.0146454111425,-247.86430143069882,strategy column,34.5372615404947,34.57132065745534,1.6846568383765002,negative,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2025-08,-247.76716314718453,3,0,3,0.0,0.0,0.0,-247.76716314718453,-82.58905438239485,0.0,-82.58905438239485,0.016904616098186727,2,1,-167.69253005015997,-80.07463309702453,strategy column,12.478896883849528,12.455141163845862,-0.7924269861955998,negative,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2025-09,-52.59233952799259,5,2,3,0.4,0.781757261863799,188.38859746506665,-240.98093699305923,-10.518467905598518,94.19429873253333,-80.32697899768641,0.008100062899116953,3,2,-62.46103148791856,9.868691959925954,strategy column,19.58418607815769,19.60728845849073,2.2971788505261,negative,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2025-10,47.87881891864599,7,4,3,0.5714285714285714,1.1973589442513826,290.4764832923527,-242.59766437370672,6.839831274092284,72.61912082308818,-80.86588812456891,0.023574969027681955,1,6,49.2674191061223,-1.3886001874763139,strategy column,19.76422534347813,19.739393999074817,-0.8920252424646,positive,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2025-11,-152.02622119036047,8,3,5,0.375,0.6088520931103176,236.64061944094385,-388.6668406313043,-19.00327764879506,78.88020648031461,-77.73336812626086,0.023038721878500402,2,6,15.708562252517197,-167.73478344287767,strategy column,18.804530588731264,18.762407386732832,1.1500935708811,negative,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2025-12,-221.57191569414636,9,3,6,0.3333333333333333,0.5189201693769679,239.000117448867,-460.5720331430134,-24.61910174379404,79.666705816289,-76.76200552383557,0.03550047925755702,2,7,15.16501849479883,-236.7369341889452,strategy column,25.23538735058107,25.27201433247893,-1.6849666223721,negative,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2026-01,-211.35441353994742,5,1,4,0.2,0.3108460892289211,95.33239507653084,-306.68680861647823,-42.270882707989486,95.33239507653084,-76.67170215411956,0.022981238489734726,3,2,-230.24654958129383,18.89213604134642,strategy column,18.243011779161982,18.245092526524864,2.7333241576724,negative,not attributable without implemented PF8.1 sleeve logs
Executable Phase12 baseline 1h,ETHUSDT.P,2026-02,-91.25238262392591,10,4,6,0.4,0.7443360055725036,265.67070632438543,-356.9230889483113,-9.12523826239259,66.41767658109636,-59.48718149138522,0.017206534274719118,4,6,-98.92866714927955,7.676284525353637,strategy column,16.50731780757831,16.530879206662426,-0.24415375755699992,negative,not attributable without implemented PF8.1 sleeve logs
