strategy_id,source_sleeve,side,session,entry_time,exit_time,hold_time,entry_price,exit_price,net_pnl,R,expected_R,projected_net_R,cost_to_risk,fees,slippage,funding,reason,same_candle,month,year,drawdown_contribution,losing_cluster,winning_cluster,high_friction,low_quality,high_quality,live_known_improvement
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:ATR Expansion Short,Short,OFF_HOURS,1658372400000,1658480400000,30,22677.6,23502.59568029982,-176.16991730939375,-1.0144425717088736,1.464955436756712,1.3969358663773306,0.01428410977967,4.848920546431481,4.839539276793439,-1.9280961,SL Hit,False,2022-07,2022,1.0378747099343093,True,False,False,True,False,filter_off_hours
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Long,Long,NEW_YORK,1658952000000,1658973600000,6,22775.2,23430.51308725842,215.3528344491423,1.3109601360015355,1.3344083435364182,1.240582510793417,0.0319946089653634,7.878074081377562,7.884300931842933,0.230854224601,TP Hit,False,2022-07,2022,0.0,True,False,False,False,True,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Long,Long,NEW_YORK,1660143600000,1660154400000,3,24009.2,23583.650863055947,-188.78366097846413,-1.0285140399113062,1.3196041304803652,1.2042365619796749,0.0484543787702898,9.994498681241748,9.995044203342331,0.0585247807199999,SL Hit,False,2022-08,2022,1.11218640713929,True,False,False,True,False,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:ATR Expansion Short,Short,OFF_HOURS,1660258800000,1660345200000,24,23867.3,24398.305001374465,-182.03130875940636,-1.0235018797866315,1.4426574498454052,1.3461349814862582,0.0317558920901593,7.9396920227261,7.926615415019002,-0.6090287155190001,SL Hit,False,2022-08,2022,1.0724060876173078,False,True,False,True,False,filter_off_hours
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:ATR Expansion Short,Short,OFF_HOURS,1660546800000,1660741200000,54,24107.2,23416.62436650841,115.58275987924138,1.413611375791518,1.4375663651153656,1.3375515909160691,0.0173025559364782,4.110810807702977,4.117825744830024,-0.2239860929,TP Hit,False,2022-08,2022,0.0,True,False,False,False,True,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Short,Short,OFF_HOURS,1660892400000,1660906800000,4,21888.0,21292.23631704654,214.9135151054745,1.308337788691356,1.331705708235808,1.2359737767182768,0.0358037423875566,8.074704191287703,8.056258362106927,-0.172601872168,TP Hit,False,2022-08,2022,0.0,False,True,False,False,True,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Short,Short,NEW_YORK,1662494400000,1662577200000,23,18803.7,19192.27314098747,-185.64924486879755,-1.025308183395165,1.330266900546606,1.228841137365718,0.0461487222473039,8.644083889574649,8.64106010951824,0.2043818299250001,SL Hit,False,2022-09,2022,1.0937205347570014,False,True,False,True,False,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Long,Long,OFF_HOURS,1662703200000,1662717600000,4,20536.7,21034.478677525432,211.8191047712544,1.2967550423138812,1.3241670354599986,1.210401864911644,0.0507392660645661,9.270372845088172,9.286835262719103,0.91981256,TP Hit,False,2022-09,2022,0.0,False,True,False,False,True,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:ATR Expansion Short,Short,NEW_YORK,1663074000000,1663092000000,5,21386.6,20494.826728555094,241.79744061833375,1.440643495398361,1.4571897321320164,1.386164435460091,0.0196740071781233,5.80057760190488,5.8010149444329,-0.5768220300000001,TP Hit,False,2022-09,2022,0.0,False,True,False,False,True,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Short,Short,NEW_YORK,1663095600000,1663333200000,66,20230.1,19445.773278286528,226.7744034389066,1.331433937149616,1.3479307763166617,1.27341856048452,0.0219811036704817,5.852191308547263,5.846318149473336,-1.25021184198,TP Hit,False,2022-09,2022,0.0,False,True,False,False,True,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Short,Short,OFF_HOURS,1663556400000,1663567200000,3,18745.6,18285.205185962284,221.823464545256,1.3003312116220984,1.3261405168307394,1.2214874276135363,0.0525358507870359,9.294732101676534,9.306092855249751,0.0,TP Hit,False,2022-09,2022,0.0,False,True,False,False,True,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:ATR Expansion Short,Short,NEW_YORK,1663790400000,1664240400000,125,18980.8,19734.662810487403,-183.53421227816983,-1.013255906944189,1.4680779745928016,1.4089179277580357,0.014139251193509,4.626497805853244,4.627613649028495,-1.265497234173,SL Hit,False,2022-09,2022,1.0463445915002036,True,False,False,True,False,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Long,Long,OFF_HOURS,1664251200000,1664294400000,12,20102.0,19689.90778750445,-192.4522266087251,-1.0244874246414712,1.3289057002520976,1.2240259592491811,0.0464617252642919,8.813907574932237,8.793496323093056,1.081468898264,SL Hit,False,2022-09,2022,1.097186970944724,True,False,False,True,False,filter_off_hours
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Short,Short,NEW_YORK,1664301600000,1664373600000,20,18937.5,19431.35309008978,-185.2029443657601,-1.0200577841621412,1.3425067467057383,1.2602531958054013,0.0297757854259219,6.94476240930625,6.954317250679887,-0.516636656046,SL Hit,False,2022-09,2022,1.0558581790370412,True,False,False,True,False,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:ATR Expansion Long,Long,NEW_YORK,1665680400000,1665709200000,8,19087.0,19711.02805911631,239.1312618853297,1.4233383293111137,1.445828901717958,1.3556843613142904,0.0356972379998523,7.682009555705029,7.666735923667017,0.301839969024,TP Hit,False,2022-10,2022,0.0,True,False,False,False,True,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Short,Short,OFF_HOURS,1667887200000,1667923200000,10,19681.1,20083.54479410974,-189.53633403485875,-1.0255773404075716,1.3292287679959311,1.225116886129899,0.0468503468397144,8.947045078674691,8.926539309020336,-0.5108683932,SL Hit,False,2022-11,2022,1.0805632124302271,True,False,False,True,False,filter_off_hours
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Short,Short,NEW_YORK,1668009600000,1668027600000,5,17088.3,15982.922906916006,230.00907500568283,1.3496758708118812,1.3594286443381998,1.3175822081388566,0.0088295980380614,3.4890140166796386,3.478855688834899,-0.2635223816399999,TP Hit,False,2022-11,2022,0.0,False,True,False,False,True,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Long,Long,NEW_YORK,1668088800000,1668175200000,24,17658.1,16794.8355470516,-174.22563547445657,-1.0098280311706964,1.364297549346304,1.293091068126993,0.0145261221687394,3.514199425799263,3.5091301908941093,-5.394512352815999,SL Hit,False,2022-11,2022,0.9932755812474044,False,True,False,True,False,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:ATR Expansion Short,Short,OFF_HOURS,1671069600000,1671177600000,30,17622.8,17174.67245560188,240.2281823912365,1.4041705612903297,1.4310648213113566,1.3056066040608552,0.0691274777050263,9.58670366151832,9.57805763270079,-2.8966090893920007,TP Hit,False,2022-12,2022,0.0,False,True,False,False,True,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Long,Long,NEW_YORK,1673557200000,1673643600000,24,19051.7,19578.648816270623,221.35677562135825,1.3082308196599282,1.332546468637515,1.2225643751808717,0.0485021032143797,8.517991913987673,8.508751689831504,2.50966044,TP Hit,False,2023-01,2023,0.0,True,False,False,False,True,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Long,Long,OFF_HOURS,1673665200000,1673686800000,6,20970.3,20401.505755771253,-189.21894338772205,-1.0182707983504649,1.3439840289720018,1.266608969698578,0.0247600189674955,6.6194889209234,6.625873857851839,0.5852963136,SL Hit,False,2023-01,2023,1.0783987560042163,False,True,False,True,False,filter_off_hours
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:Funding Reversal Short,Short,LONDON,1673690400000,1673704800000,4,20532.1,21118.12874101952,-186.30413360473904,-1.0183392646574752,0.9642034811885596,0.8917782581780761,0.0222345434642184,6.393310111746496,6.402112755368908,0.0,SL Hit,False,2023-01,2023,1.0617866389102268,False,True,False,True,False,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Long,Long,OFF_HOURS,1674255600000,1674295200000,11,22601.8,23117.65834626165,216.3919251902147,1.2928504230560434,1.3218337921364978,1.1958876107208884,0.0557941583671149,10.126860023696956,10.129022885138536,2.00646218,TP Hit,False,2023-01,2023,0.0,True,False,True,False,True,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Long,Long,NEW_YORK,1676494800000,1676505600000,3,24156.9,24750.25020230215,221.5755585217437,1.2985335043554465,1.3256297339998036,1.2137063822237484,0.0437620305444376,9.561347864550072,9.572194461781685,0.8630227138470001,TP Hit,False,2023-02,2023,0.0,False,True,False,False,True,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:ATR Expansion Short,Short,OFF_HOURS,1676592000000,1676642400000,14,23514.8,24148.670908419692,-187.8175468571048,-1.0194085730189,1.4525572912329583,1.3632765860567,0.0258021237959387,6.887371546266646,6.897939076727452,-2.258517222454,SL Hit,False,2023-02,2023,1.0666159866556189,False,True,False,True,False,filter_off_hours
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Short,Short,OFF_HOURS,1677812400000,1678312800000,139,22324.4,21751.771561825244,228.69230035665475,1.3032551957459662,1.3279954465303787,1.201873810949097,0.0513315056815816,8.969500912831437,8.982673376141978,-4.60202693236,TP Hit,False,2023-03,2023,0.0,False,True,False,False,True,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Short,Short,NEW_YORK,1678395600000,1678442400000,13,20088.0,19549.666764338792,226.879288090498,1.307159810209946,1.330882818675194,1.2306146464050454,0.0440177276265952,8.700467854772363,8.679007351096182,0.74853451,TP Hit,False,2023-03,2023,0.0,False,True,False,False,True,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:ATR Expansion Long,Long,OFF_HOURS,1678500000000,1678518000000,5,20582.0,20056.8310041002,-193.10289763625477,-1.0194772656472222,1.4500131580588982,1.3710963629736104,0.0279365454601918,7.193073087725735,7.198035005227975,0.0,SL Hit,False,2023-03,2023,1.080206148660352,False,True,False,True,False,filter_off_hours
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Long,Long,OFF_HOURS,1678658400000,1678658400000,0,21273.5,21833.55059641991,227.24576401335784,1.303946000852802,1.329375857702515,1.2290840848153393,0.0423231281583881,9.095587675844602,9.082383767726991,0.0,TP Hit,True,2023-03,2023,0.0,False,True,False,False,True,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Long,Long,NEW_YORK,1678719600000,1678719600000,0,23484.6,24380.36847859189,235.39571847520045,1.3293121754384951,1.3474113462074329,1.2764338968738476,0.019163911320068,6.461770744609905,6.4519962427304565,0.0,TP Hit,True,2023-03,2023,0.0,False,True,False,False,True,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Long,Long,NEW_YORK,1678798800000,1678816800000,5,25882.9,25120.37663582241,-194.49156859389475,-1.0167562584960328,1.3477976382186647,1.276381213623632,0.017568440450378,6.273403026206156,6.2647520022075405,0.63741798,SL Hit,False,2023-03,2023,1.071813668933096,False,True,False,True,False,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:ATR Expansion Long,Long,NEW_YORK,1678903200000,1679014800000,31,24302.4,25545.48062302761,255.5308444559652,1.4498147847266214,1.4647191852036343,1.391678473708497,0.0154846308369691,5.283875346040928,5.274375533807776,2.718372279848,TP Hit,False,2023-03,2023,0.0,False,True,False,False,True,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Long,Long,OFF_HOURS,1679036400000,1679050800000,4,26147.8,26881.968895297177,234.6548105328558,1.3091084326091575,1.3330872588028595,1.236932709049103,0.0319233105182472,8.802941636619332,8.813839156196831,0.286321069188,TP Hit,False,2023-03,2023,0.0,True,False,False,False,True,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Long,Long,OFF_HOURS,1679094000000,1679155200000,17,27525.4,26806.48617687604,-201.39148806871015,-1.0190076178692844,1.342161056722407,1.253470741385081,0.023680314195066,7.253306804612952,7.26505613267978,2.18819049,SL Hit,False,2023-03,2023,1.0920429651658108,False,True,False,True,False,filter_off_hours
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Long,Long,NEW_YORK,1679256000000,1679274000000,5,28259.5,27683.123192164858,-202.1788519105978,-1.024618290844199,1.328585752325296,1.2242081145439152,0.0347577533811997,9.31444676149545,9.306845784386583,0.93092814,SL Hit,False,2023-03,2023,1.0963124362979075,False,True,False,True,False,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Long,Long,LONDON,1680080400000,1680141600000,17,28512.3,29151.07853096566,227.23091919231683,1.2908680273213902,1.320337567954286,1.1958291949300524,0.0466906398840876,10.811883474556062,10.79356150530839,1.49914644525,TP Hit,False,2023-03,2023,0.0,True,False,True,False,True,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:ATR Expansion Short,Short,LONDON,1681894800000,1681992000000,27,29133.5,28407.9964904536,253.79560582516524,1.402480430731155,1.4299246455116523,1.3139449361682758,0.0421006344916456,10.443781613017329,10.453274625702925,-0.881613472839,TP Hit,False,2023-04,2023,0.0,True,False,True,False,True,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Long,Long,NEW_YORK,1682517600000,1682535600000,5,29852.3,29310.152486775576,-206.57547032390573,-1.027796817931957,1.321409363771329,1.208332969190289,0.0408205784437552,10.678822673862992,10.672029088406296,0.181395376026,SL Hit,False,2023-04,2023,1.1154680234669059,False,True,True,True,False,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:ATR Expansion Short,Short,NEW_YORK,1682539200000,1682542800000,1,27858.0,28663.056262420403,-196.66276257018072,-1.0181153258293285,1.456053372634844,1.3846196865378828,0.0168583499188828,6.669484638965607,6.660950363784024,0.0,SL Hit,False,2023-04,2023,1.061941297820753,False,True,False,True,False,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:ATR Expansion Long,Long,OFF_HOURS,1682553600000,1682618400000,18,28410.2,29729.43957603514,259.5542571047746,1.444568687459032,1.4608537133703436,1.3914419630274872,0.0140211735692569,5.872103597179549,5.8725754849218506,1.060033657144,TP Hit,False,2023-04,2023,0.0,False,True,False,False,True,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:ATR Expansion Short,Short,NEW_YORK,1683741600000,1683856800000,32,27467.4,26691.77699860809,258.88776984169385,1.41328623825537,1.437592034308711,1.3276260397602415,0.037718336130125,9.288298855261289,9.274452079220254,-2.137379219528,TP Hit,False,2023-05,2023,0.0,False,True,False,False,True,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:ATR Expansion Short,Short,NEW_YORK,1686150000000,1686369600000,61,26416.8,25716.35313103872,263.98960351138663,1.4073702312013567,1.4331925628322966,1.3057554843122685,0.0490632752302107,10.035631977724954,10.02992401571708,-4.35319093902,TP Hit,False,2023-06,2023,0.0,False,True,True,False,True,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Long,Long,NEW_YORK,1687363200000,1687363200000,0,29851.8,30580.05599734819,241.2585097905589,1.2985680800317951,1.325845678721846,1.2167637482568037,0.0377423479409046,10.454711087541236,10.448396185632372,0.263354204374,TP Hit,True,2023-06,2023,0.0,False,True,True,False,True,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Short,Short,OFF_HOURS,1692309600000,1692313200000,1,26236.9,26971.27761125911,-205.46505901747904,-1.0186973553058023,1.3458099444508107,1.2720367676044064,0.0199187577485291,7.1831039775199805,7.176302826105749,0.0,SL Hit,False,2023-08,2023,1.0735061076921915,False,True,False,True,False,filter_off_hours
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:ATR Expansion Short,Short,OFF_HOURS,1696284000000,1696510800000,63,27443.0,27998.879469209205,-207.9887959996479,-1.0258216987108408,1.4367949436398026,1.3296886669857977,0.0383440470421338,9.924096424988448,9.913894777598792,-0.940150402236,SL Hit,False,2023-10,2023,1.0866920336959724,True,False,False,True,False,filter_off_hours
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Long,Long,OFF_HOURS,1698102000000,1698112800000,3,33375.5,34898.65519245222,248.11368938095117,1.3384897343569564,1.353831197715094,1.2909096664861388,0.0105078957152354,5.700891958569761,5.704395456296851,0.5523358,TP Hit,False,2023-10,2023,0.0,True,False,False,False,True,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Long,Long,NEW_YORK,1699542000000,1699542000000,0,37941.4,37225.1839418918,-211.06381802216052,-1.026694465233082,1.3238239961407516,1.216017480942348,0.0301858242555529,10.523321751864852,10.534132818274376,0.0,SL Hit,True,2023-11,2023,1.1027582930309694,True,False,True,True,False,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Long,Long,NEW_YORK,1700082000000,1700139600000,16,37565.4,36882.76696597728,-212.2377374930156,-1.0277794293952356,1.320910577080953,1.1945042229311509,0.0367842490575925,10.832208293549694,10.839927157128862,2.759316298854,SL Hit,False,2023-11,2023,1.1088917433019203,True,False,True,True,False,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Long,Long,NEW_YORK,1701806400000,1701939600000,37,43855.9,43033.56181521691,-211.27445061438613,-1.0268821911222072,1.323559254082919,1.1877005002912024,0.0323343834024285,10.339845956010812,10.33575563382836,5.2181166800000005,SL Hit,False,2023-12,2023,1.1038587982716876,True,False,True,True,False,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:Funding Reversal Short,Short,OFF_HOURS,1704168000000,1704229200000,17,45412.2,44688.105452895776,171.2037080184221,0.9142291246241876,0.9424262366709028,0.7778082573717454,0.0391790790731994,10.721936348894598,10.717826935426553,-9.591142156512,TP Hit,False,2024-01,2024,0.0,True,False,True,False,False,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:ATR Expansion Short,Short,LONDON,1704283200000,1704283200000,0,43707.0,42424.8968231332,260.19781797559824,1.4161096058785452,1.43952748708468,1.344353365615996,0.0199865655084236,9.043849166428986,9.051387972442608,0.0,TP Hit,True,2024-01,2024,0.0,True,False,False,False,True,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Short,Short,NEW_YORK,1704290400000,1704376800000,24,42524.4,43726.1866032872,-199.5917819273922,-1.0185198147880377,1.3457650238859848,1.2617422871227906,0.0136116833556374,6.986297514866264,6.990651089319931,-2.08394532,SL Hit,False,2024-01,2024,1.0428196305922557,True,False,False,True,False,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Long,Long,NEW_YORK,1704740400000,1704801600000,17,46993.4,46014.45518374518,-103.4830103846694,-1.0240800386755229,1.330911370100896,1.2237859063539454,0.010712546374695,4.650392759187259,4.651873696035182,0.938136,SL Hit,False,2024-01,2024,0.5406741380823619,False,True,False,True,False,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:ATR Expansion Short,Short,OFF_HOURS,1704848400000,1704927600000,22,45841.0,47218.16546181426,-196.6240449617788,-1.017433391592074,1.457704383907573,1.3822294735920535,0.0104910125338571,6.467611999596092,6.463122488351343,-1.26956623,SL Hit,False,2024-01,2024,1.0273139101848805,False,True,False,True,False,filter_off_hours
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:ATR Expansion Short,Short,NEW_YORK,1704992400000,1705075200000,23,46015.0,43628.49132447012,266.15686535504426,1.4517582787967291,1.465021664540026,1.4021770627407115,0.0071014400033225,5.064857259832562,5.062777870896622,-1.54624228,TP Hit,False,2024-01,2024,0.0,False,True,False,False,True,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Short,Short,NEW_YORK,1705082400000,1705096800000,4,43812.2,42347.08839590935,241.74543318175807,1.31785253694404,1.336888400169374,1.2594040278223424,0.0131723432989953,7.323539513652295,7.320703661821682,0.0,TP Hit,False,2024-01,2024,0.0,False,True,False,False,True,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:ATR Expansion Long,Long,OFF_HOURS,1706058000000,1706266800000,58,40187.0,41316.97746306805,255.75708656509977,1.4114176336990136,1.4372343799664795,1.3004445966203837,0.0329663377864091,9.8212292842997,9.825286377487595,6.74625275,TP Hit,False,2024-01,2024,0.0,False,True,False,False,True,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:ATR Expansion Long,Long,NEW_YORK,1707850800000,1707897600000,13,49141.7,50436.52278789427,261.83686385806857,1.4058333247776718,1.433227349501304,1.3142589868991987,0.0252212928716462,10.555291615516794,10.5641458884608,2.1102755600000003,TP Hit,False,2024-02,2024,0.0,False,True,True,False,True,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:Funding Reversal Short,Short,OFF_HOURS,1709002800000,1709060400000,16,56400.6,57612.64542843118,-202.8663052498688,-1.024332847280784,0.9523348125148878,0.8101148186910092,0.0237507389685877,9.520105993274004,9.517651767391094,-9.065387291412,SL Hit,False,2024-02,2024,1.0512891100565958,False,True,False,True,False,filter_off_hours
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Long,Long,LONDON,1709118000000,1709125200000,2,59369.2,60690.55401692714,121.0871174321933,1.2897670776889678,1.319401768851474,1.2021821914525537,0.0112530794302963,5.762868192812503,5.765803894759621,0.0,TP Hit,False,2024-02,2024,0.0,False,True,False,False,True,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:Funding Reversal Short,Short,NEW_YORK,1709143200000,1709186400000,12,61437.1,63745.03073006433,-200.15195211787147,-1.0139962870583852,0.9730237258794772,0.8990713162254559,0.0063599072302458,5.382831621392766,5.379866488148997,-3.712922289054,SL Hit,False,2024-02,2024,1.0372228515667885,False,True,False,True,False,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:Funding Reversal Short,Short,LONDON,1709208000000,1709226000000,5,62988.3,61103.995924664574,182.09170134902143,0.9527076550528036,0.9681470824937624,0.8872995567565823,0.0079230575222436,6.080522500308565,6.079599500557961,-3.510424466458,TP Hit,False,2024-02,2024,0.0,False,True,False,False,False,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:Funding Reversal Short,Short,NEW_YORK,1709326800000,1709449200000,34,62905.4,61590.868489965695,188.68913155633308,0.9334095897037968,0.9552655803969244,0.792147860758517,0.0226733630297386,8.652490660052617,8.656926146978797,-14.621742321617004,TP Hit,False,2024-03,2024,0.0,True,False,False,False,False,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:Funding Reversal Short,Short,OFF_HOURS,1709521200000,1709539200000,5,63713.0,64841.650411601375,-211.64746079006997,-1.029559632728503,0.94198381361627,0.7972976945615047,0.0263328736679673,11.698473187455726,11.7034413667716,-5.465387308835999,SL Hit,False,2024-03,2024,1.091767733706477,False,True,True,True,False,filter_off_hours
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:Funding Reversal Short,Short,NEW_YORK,1709560800000,1709560800000,0,65140.7,66423.5190758282,-213.078987287846,-1.0265641218837538,0.9479843501084791,0.8426908533737453,0.0166363724840879,10.393573306990428,10.395635589195852,0.0,SL Hit,True,2024-03,2024,1.0991521570035179,False,True,True,True,False,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Long,Long,NEW_YORK,1709564400000,1709571600000,2,66256.8,67593.95831963474,184.1883307492376,1.031300414503801,1.0573798055839845,0.9215218700551462,0.0203786903293257,10.038806873972606,10.03708291543153,6.346610321999999,TP Hit,False,2024-03,2024,0.0,False,True,True,False,False,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:Funding Reversal Short,Short,NEW_YORK,1709582400000,1709614800000,9,67449.5,65900.70111195478,180.3518487128196,0.9391596084084816,0.959130034186286,0.8580181325639806,0.0120323162930543,7.934336966161309,7.929432150085731,-3.9791180016,TP Hit,False,2024-03,2024,0.0,False,True,False,False,False,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:Funding Reversal Short,Short,NEW_YORK,1709647200000,1709654400000,2,67818.0,66044.51191756135,185.3748512053062,0.9462166757571328,0.9638263762516476,0.8609850008536194,0.0107983444167929,7.02778187567197,7.025104073634356,-6.18638442492,TP Hit,False,2024-03,2024,0.0,False,True,False,False,False,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:ATR Expansion Short,Short,NEW_YORK,1709658000000,1709665200000,2,65589.1,62026.887235841255,283.3707864138072,1.4538810342051145,1.4665325311266375,1.4144514607986938,0.0042185666965634,5.168447483051572,5.167633516291921,0.0,TP Hit,False,2024-03,2024,0.0,False,True,False,False,True,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Short,Short,NEW_YORK,1709668800000,1709697600000,8,61466.6,64427.55070725366,-207.05314308290264,-1.0109936468447291,1.3533257825216374,1.3024603311484828,0.0035097161447476,4.343348199400252,4.339939679560608,-1.595803917,SL Hit,False,2024-03,2024,1.0460231066870325,False,True,False,True,False,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:ATR Expansion Long,Long,OFF_HOURS,1709704800000,1710140400000,121,66509.6,70699.87380789054,256.269592752002,1.4583686888535905,1.4706779156520535,1.281071274013888,0.0130828582730334,4.733726846372225,4.731165829287493,28.125573146073,TP Hit,False,2024-03,2024,0.0,True,False,False,False,True,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:Funding Reversal Short,Short,NEW_YORK,1710165600000,1710252000000,24,71549.1,73079.26018366455,-202.6190773354589,-1.0244512723280328,0.9520633774935918,0.779823774504397,0.0234245860065305,9.834728492489193,9.835706239367838,-15.317436135408002,SL Hit,False,2024-03,2024,1.0210835923858137,True,False,False,True,False,filter_low_projected_R
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Short,Short,NEW_YORK,1710446400000,1710446400000,0,69465.6,71241.90625536452,-212.36590097660255,-1.020453316521306,1.341130409484092,1.260268311650594,0.0092991412508522,8.090681609683461,8.096362428467037,0.0,SL Hit,True,2024-03,2024,1.070201976640287,True,False,False,True,False,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Short,Short,OFF_HOURS,1710471600000,1710493200000,6,69028.0,66255.9683963742,257.84923693946325,1.333431283680154,1.3493588851296026,1.2795776007054576,0.0066292220202937,6.425988498827775,6.423085705974517,-0.93222309384,TP Hit,False,2024-03,2024,0.0,True,False,False,False,True,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Short,Short,OFF_HOURS,1710633600000,1710669600000,10,65318.3,66979.71047244339,-210.00185855655263,-1.0205616749314284,1.340903831917306,1.2471966521826885,0.0115259831073579,8.13632764405527,8.139293597255485,-2.487957198039,SL Hit,False,2024-03,2024,1.0582885627675125,True,False,False,True,False,filter_off_hours
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Short,Short,LONDON,1710838800000,1710867600000,8,63502.4,65257.55824898232,-207.10490121080824,-1.0189327176906684,1.34478749679764,1.259205738841813,0.0098419021649201,7.403697599316484,7.407434382124775,-2.141995021475,SL Hit,False,2024-03,2024,1.0436895642305495,True,False,False,True,False,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Long,Long,NEW_YORK,1710961200000,1711112400000,42,65488.2,63311.67678043209,-208.49960566081205,-1.0147663712652422,1.352356963998443,1.26887663508733,0.0075967099309112,5.86039439350966,5.857822354686533,4.575598286623,SL Hit,False,2024-03,2024,1.050718072349598,True,False,False,True,False,none
