strategy,entry_time,entry_datetime,exit_time,exit_datetime,side,entry_price,exit_price,raw_exit_price,stop_loss,take_profit,size,gross_pnl,fees,entry_slippage,exit_slippage,slippage,funding,net_pnl,capital_after,reason,R,hold_candles,is_limit,is_fallback_market,is_partial_fill,is_adverse_selection,exit_datetime_parsed,month,entry_datetime_parsed,session,same_candle,source_sleeve
STRAT3_P35_PROJECTED_NET_R,1620327600000,2021-05-06 19:00:00+00:00,1620345600000,2021-05-07 00:00:00+00:00,Short,55831.9,57153.49173049255,57124.929265859624,57124.929265859624,54088.619027796536,0.072,-95.15460459546331,4.067474102297732,2.0088000000001047,2.0564974535704823,4.065297453570587,-1.8140804645399997,-97.40799823322105,9067.457547821143,SL Hit,-1.0220895732115813,5,False,False,False,False,2021-05-07 00:00:00,2021-05,2021-05-06 19:00:00,NEW_YORK,False,STRAT3_P35_PROJECTED_NET_R
STRAT3_P35_PROJECTED_NET_R,1620403200000,2021-05-07 16:00:00+00:00,1620460800000,2021-05-08 08:00:00+00:00,Long,57586.8,59180.32339820918,59209.92836239037,56378.15402686402,59209.92836239037,0.077,122.7013016621064,4.495534250831053,2.2122100000002467,2.2795822419517426,4.491792241951989,5.2045366789339,113.00123073234144,9180.458778553482,TP Hit,1.3184368571340819,16,False,False,False,False,2021-05-08 08:00:00,2021-05,2021-05-07 16:00:00,NEW_YORK,False,STRAT3_P35_PROJECTED_NET_R
STRAT3_P35_PROJECTED_NET_R,1620565200000,2021-05-09 13:00:00+00:00,1620576000000,2021-05-09 16:00:00+00:00,Short,56494.9,57789.95919854451,57761.0786592149,57761.0786592149,54790.025877099135,0.074,-95.83438069229345,4.228539790346147,2.089759999999849,2.137159910390852,4.226919910390701,-2.7156097828224,-97.3473106998172,9083.111467853665,SL Hit,-1.0228092134703277,3,False,False,False,False,2021-05-09 16:00:00,2021-05,2021-05-09 13:00:00,NEW_YORK,False,STRAT3_P35_PROJECTED_NET_R
STRAT3_P35_PROJECTED_NET_R,1620676800000,2021-05-10 20:00:00+00:00,1620676800000,2021-05-10 20:00:00+00:00,Short,55800.2,53885.8800203023,53858.95054502979,57234.70389640729,53858.95054502979,0.065,124.43079868035042,3.5647976006598245,1.8154500000000189,1.7504158927132085,3.5658658927132274,0.0,120.86600107969059,9203.977468933355,TP Hit,1.3344822446924676,0,False,False,False,False,2021-05-10 20:00:00,2021-05,2021-05-10 20:00:00,NEW_YORK,True,STRAT3_P35_PROJECTED_NET_R
STRAT3_P35_PROJECTED_NET_R,1620835200000,2021-05-12 16:00:00+00:00,1620842400000,2021-05-12 18:00:00+00:00,Short,55512.9,53967.517950054316,53940.547676216214,56683.580231274136,53940.547676216214,0.081,125.1759460456005,4.433956926977199,2.24775,2.1845921808862623,4.432342180886263,-1.517712688404,122.2597018070273,9326.237170740382,TP Hit,1.3200718767273756,2,False,False,False,False,2021-05-12 18:00:00,2021-05,2021-05-12 16:00:00,NEW_YORK,False,STRAT3_P35_PROJECTED_NET_R
STRAT3_P35_PROJECTED_NET_R,1621191600000,2021-05-16 19:00:00+00:00,1621220400000,2021-05-17 03:00:00+00:00,Short,45377.6,43145.406991183976,43123.84506864965,47026.35637953596,43123.84506864965,0.057,127.23500150251328,2.522905699248743,1.2944699999999503,1.2290295844565409,2.5234995844564914,-0.9579159047616,125.67001170802615,9451.907182448407,TP Hit,1.3538646682563678,8,False,False,False,False,2021-05-17 03:00:00,2021-05,2021-05-16 19:00:00,NEW_YORK,False,STRAT3_P35_PROJECTED_NET_R
STRAT3_P35_PROJECTED_NET_R,1621270800000,2021-05-17 17:00:00+00:00,1621281600000,2021-05-17 20:00:00+00:00,Short,42608.7,44738.93265119885,44716.574364016844,44716.574364016844,39708.72389037642,0.045,-95.86046930394826,1.9653217346519738,0.957600000000275,1.0061229231901598,1.963722923190435,0.0,-97.82579103860024,9354.081391409807,SL Hit,-1.0106070302688235,3,False,False,False,False,2021-05-17 20:00:00,2021-05,2021-05-17 17:00:00,NEW_YORK,False,STRAT3_P35_PROJECTED_NET_R
STRAT3_P35_PROJECTED_NET_R,1621630800000,2021-05-21 21:00:00+00:00,1621645200000,2021-05-22 01:00:00+00:00,Short,35173.6,37752.41988535281,37733.55310879841,37733.55310879841,31632.00164768222,0.037,-95.4163357580539,1.3491313678790269,0.6526799999999784,0.698070732512584,1.3507507325125623,-0.1038910921202,-96.66157603381274,9257.419815375993,SL Hit,-1.0073699695863765,4,False,False,False,False,2021-05-22 01:00:00,2021-05,2021-05-21 21:00:00,NEW_YORK,False,STRAT3_P35_PROJECTED_NET_R
STRAT3_P35_PROJECTED_NET_R,1621681200000,2021-05-22 11:00:00+00:00,1621753200000,2021-05-23 07:00:00+00:00,Long,38351.8,36001.78730703885,36019.79720564167,36019.79720564167,41567.23591210168,0.04,-94.00050771844603,1.487071746140777,0.7672000000000117,0.720395944112679,1.4875959441126907,0.30230788000000003,-95.78988734458682,9161.629928031407,SL Hit,-1.0077229318276921,20,False,False,False,False,2021-05-23 07:00:00,2021-05,2021-05-22 11:00:00,LONDON,False,STRAT3_P35_PROJECTED_NET_R
STRAT3_P35_PROJECTED_NET_R,1622887200000,2021-06-05 10:00:00+00:00,1622926800000,2021-06-05 21:00:00+00:00,Short,36294.8,34863.90419961576,34846.48095913619,37360.479314902725,34846.48095913619,0.044,62.959415216906635,1.5654914923915468,0.7999200000000127,0.7666225811010517,1.5665425811010645,-0.15979237999999998,61.55371610451509,9223.183644135921,TP Hit,1.342707679856635,11,False,False,False,False,2021-06-05 21:00:00,2021-06,2021-06-05 10:00:00,LONDON,False,STRAT3_P35_PROJECTED_NET_R
STRAT3_P35_PROJECTED_NET_R,1623240000000,2021-06-09 12:00:00+00:00,1623250800000,2021-06-09 15:00:00+00:00,Long,34950.5,36481.10384786649,36499.3535246288,33814.17605383657,36499.3535246288,0.082,125.50951552505238,2.9286957577625268,1.435820000000167,1.4964734945093223,2.9322934945094894,0.0,122.58081976728985,9345.764463903211,TP Hit,1.346978432544936,3,False,False,False,False,2021-06-09 15:00:00,2021-06,2021-06-09 12:00:00,LONDON,False,STRAT3_P35_PROJECTED_NET_R
STRAT3_P35_PROJECTED_NET_R,1624478400000,2021-06-23 20:00:00+00:00,1624536000000,2021-06-24 12:00:00+00:00,Short,32856.3,34090.6234635515,34073.58667021639,34073.58667021639,31191.506661697058,0.078,-96.27723015701672,2.6109300150785084,1.2799799999997048,1.3288698801384307,2.6088498801381355,0.7215672461010001,-99.60972741819623,9246.154736485016,SL Hit,-1.013995711734919,16,False,False,False,False,2021-06-24 12:00:00,2021-06,2021-06-23 20:00:00,NEW_YORK,False,STRAT3_P35_PROJECTED_NET_R
STRAT3_P35_PROJECTED_NET_R,1627336800000,2021-07-26 22:00:00+00:00,1627423200000,2021-07-27 22:00:00+00:00,Short,37101.4,38816.129073237695,38796.730707883755,38796.730707883755,34772.553008962735,0.055,-94.31009902807313,2.0877320495140363,1.022449999999808,1.0669100944666934,2.0893600944665014,-0.618888215,-95.77894286258717,9150.375793622428,SL Hit,-1.0114422308660678,24,False,False,False,False,2021-07-27 22:00:00,2021-07,2021-07-26 22:00:00,OFF_HOURS,False,STRAT3_P35_PROJECTED_NET_R
STRAT3_P35_PROJECTED_NET_R,1628186400000,2021-08-05 18:00:00+00:00,1628262000000,2021-08-06 15:00:00+00:00,Long,40704.8,42088.61218125049,42109.66701475787,39666.50641803008,42109.66701475787,0.09,124.54309631254415,3.7257035481562726,1.8279000000004453,1.8949350156638682,3.7228350156643133,0.73447011,120.08292265438787,9270.458716276817,TP Hit,1.3327754358502633,21,False,False,False,False,2021-08-06 15:00:00,2021-08,2021-08-05 18:00:00,NEW_YORK,False,STRAT3_P35_PROJECTED_NET_R
STRAT3_P35_PROJECTED_NET_R,1628366400000,2021-08-07 20:00:00+00:00,1628470800000,2021-08-09 01:00:00+00:00,Long,43967.1,42861.57198785635,42883.01349460365,42883.01349460365,45432.1651075549,0.087,-96.1809370564977,3.7770472314717507,1.9087799999995694,1.8654110870152651,3.7741910870148345,1.541502279,-101.49948656696945,9168.959229709848,SL Hit,-1.0197784094171183,29,False,False,False,False,2021-08-09 01:00:00,2021-08,2021-08-07 20:00:00,NEW_YORK,False,STRAT3_P35_PROJECTED_NET_R
STRAT3_P35_PROJECTED_NET_R,1628503200000,2021-08-09 10:00:00+00:00,1628517600000,2021-08-09 14:00:00+00:00,Long,44884.1,46299.676505193755,46322.83792415583,43817.36148274583,46322.83792415583,0.088,124.57073245705052,4.012086166228525,1.9703199999999486,2.03820486866252,4.008524868662469,0.0,120.558646290822,9289.51787600067,TP Hit,1.327013586082474,4,False,False,False,False,2021-08-09 14:00:00,2021-08,2021-08-09 10:00:00,LONDON,False,STRAT3_P35_PROJECTED_NET_R
STRAT3_P35_PROJECTED_NET_R,1628614800000,2021-08-10 17:00:00+00:00,1628629200000,2021-08-10 21:00:00+00:00,Short,44801.9,45891.271813324645,45868.3376445024,45868.3376445024,43359.335297696634,0.089,-96.9540913858933,4.035846145692947,1.9936000000001295,2.041141025180113,4.034741025180242,0.0,-100.98993753158625,9188.527938469084,SL Hit,-1.0215054006584228,4,False,False,False,False,2021-08-10 21:00:00,2021-08,2021-08-10 17:00:00,NEW_YORK,False,STRAT3_P35_PROJECTED_NET_R
STRAT3_P35_PROJECTED_NET_R,1632247200000,2021-09-21 18:00:00+00:00,1632258000000,2021-09-21 21:00:00+00:00,Short,41666.9,39846.999185018496,39827.0856421974,43016.83025557327,39827.0856421974,0.069,125.57315623372388,2.812229521883139,1.4400299999996788,1.3740344546554772,2.8140644546551563,0.0,122.76092671184074,9311.288865180926,TP Hit,1.3481443263219934,3,False,False,False,False,2021-09-21 21:00:00,2021-09,2021-09-21 18:00:00,NEW_YORK,False,STRAT3_P35_PROJECTED_NET_R
