strategy,entry_time,entry_datetime,exit_time,exit_datetime,side,entry_price,exit_price,raw_exit_price,stop_loss,take_profit,size,gross_pnl,fees,entry_slippage,exit_slippage,slippage,funding,net_pnl,capital_after,reason,R,hold_candles,is_limit,is_fallback_market,is_partial_fill,is_adverse_selection,exit_datetime_parsed,month,same_candle,session
Funding Reversal Short,1710190800000,2024-03-11 21:00:00+00:00,1710259200000,2024-03-12 16:00:00+00:00,Short,72149.9,70803.38821215299,70768.00421004796,73603.99578995204,70768.00421004796,0.143,192.55118566212164,10.221160107168938,5.162300000000832,5.059912301018906,10.222212301019738,-14.18413362795,196.51415918290272,20536.53314871794,TP Hit,0.926013125924402,19,False,False,False,False,2024-03-12 16:00:00,2024-03,False,NEW_YORK
Funding Reversal Short,1710313200000,2024-03-13 07:00:00+00:00,1710424800000,2024-03-14 14:00:00+00:00,Short,72759.0,71476.34534783049,71440.62503531284,74157.17496468715,71440.62503531284,0.151,193.6808524775964,10.889768573761202,5.496399999999121,5.3937671901644935,10.890167190163616,-17.944112091061,200.73519599489623,20737.268344712837,TP Hit,0.9173777850159957,31,False,False,False,False,2024-03-14 14:00:00,2024-03,False,OFF_HOURS
BB Expansion Short,1710446400000,2024-03-14 20:00:00+00:00,1710446400000,2024-03-14 20:00:00+00:00,Short,69465.6,71241.90625536452,71206.30310381262,71206.30310381262,67604.95210687486,0.122,-216.7093631544707,8.583157881577236,4.245599999998579,4.343584489331668,8.589184489330247,0.0,-225.29252103604796,20511.975823676785,SL Hit,-1.020453316521306,0,False,False,False,False,2024-03-14 20:00:00,2024-03,True,NEW_YORK
BB Expansion Short,1710471600000,2024-03-15 03:00:00+00:00,1710471600000,2024-03-15 03:00:00+00:00,Short,69028.0,66824.16095709938,66790.76557431222,71106.870983119,66790.76557431222,0.05,110.19195214503124,3.3963040239274846,1.725,1.669769139357959,3.394769139357959,0.0,106.79564812110377,20618.77147179789,TP Hit,1.060113427334545,0,False,False,False,False,2024-03-15 03:00:00,2024-03,True,OFF_HOURS
BB Expansion Short,1710633600000,2024-03-17 00:00:00+00:00,1710669600000,2024-03-17 10:00:00+00:00,Short,65318.3,66979.71047244339,66946.23735376651,66946.23735376651,63578.51405137053,0.129,-214.32195094519676,8.5332216754726,4.2182999999996245,4.318032309317103,8.536332309316727,-2.609320963797,-220.24585165687236,20398.52562014102,SL Hit,-1.0205616749314284,10,False,False,False,False,2024-03-17 10:00:00,2024-03,False,OFF_HOURS
BB Expansion Short,1710838800000,2024-03-19 09:00:00+00:00,1710867600000,2024-03-19 17:00:00+00:00,Short,63502.4,65257.55824898232,65224.94577609428,65224.94577609428,61655.59358211746,0.121,-212.37414812686063,7.789977474063431,3.847799999999472,3.946109219453552,7.793909219453024,-2.253751283465,-217.91037431745912,20180.615245823563,SL Hit,-1.0189327176906682,8,False,False,False,False,2024-03-19 17:00:00,2024-03,False,LONDON
BB Expansion Long,1710961200000,2024-03-20 19:00:00+00:00,1711112400000,2024-03-22 13:00:00+00:00,Long,65488.2,63311.67678043209,63343.34845465942,63343.34845465942,68388.80492408415,0.096,-208.9462290785189,6.18239408546074,3.139199999999721,3.040480725823436,6.179680725823157,4.827004785888,-219.95562794986768,19960.659617873695,SL Hit,-1.0147663712652422,42,False,False,False,False,2024-03-22 13:00:00,2024-03,False,NEW_YORK
BB Expansion Short,1711119600000,2024-03-22 15:00:00+00:00,1711119600000,2024-03-22 15:00:00+00:00,Short,62758.5,64258.21308176597,64226.1000317501,64226.1000317501,61194.33329805544,0.139,-208.46011836547,8.827661559182737,4.364600000000203,4.4637139522057625,8.828313952205965,0.0,-217.2877799246527,19743.37183794905,SL Hit,-1.0218813364139645,0,False,False,False,False,2024-03-22 15:00:00,2024-03,True,NEW_YORK
Funding Reversal Short,1711933200000,2024-04-01 01:00:00+00:00,1711944000000,2024-04-01 04:00:00+00:00,Short,71198.5,70589.2792046819,70554.00220358011,71914.1977964199,70554.00220358011,0.29,176.67403064225073,20.559227984678877,10.324000000001687,10.230330319517815,20.5543303195195,0.0,156.11480265757186,19899.486640606618,TP Hit,0.8512263113922924,3,False,False,False,False,2024-04-01 04:00:00,2024-04,False,OFF_HOURS
BB Expansion Short,1712034000000,2024-04-02 05:00:00+00:00,1712062800000,2024-04-02 13:00:00+00:00,Short,66600.0,64820.43400817199,64788.0399881779,67962.0592085119,64788.0399881779,0.075,133.46744938710108,4.9282662753064495,2.497500000000218,2.429551499556328,4.927051499556546,-0.5449621112999998,129.08414522309465,20028.570785829717,TP Hit,1.30652616325854,8,False,False,False,False,2024-04-02 13:00:00,2024-04,False,OFF_HOURS
BB Expansion Long,1712574000000,2024-04-08 11:00:00+00:00,1712584800000,2024-04-08 14:00:00+00:00,Long,72421.6,71311.49092799144,71347.16451024656,71347.16451024656,73827.39373576865,0.193,-214.25105089765268,13.870243274551177,6.986600000002247,6.885001375236753,13.871601375239,0.0,-228.12129417220387,19800.44949165751,SL Hit,-1.033202162991934,3,False,False,False,False,2024-04-08 14:00:00,2024-04,False,LONDON
Funding Reversal Short,1712599200000,2024-04-08 18:00:00+00:00,1712642400000,2024-04-09 06:00:00+00:00,Short,71704.2,70636.08592606019,70600.78553329354,72879.21446670646,70600.78553329354,0.174,185.85184886552705,12.383604875567237,6.246600000001519,6.1422683413959165,12.388868341397435,-2.60852386143,176.07676785138983,19976.5262595089,TP Hit,0.9090220624548662,12,False,False,False,False,2024-04-09 06:00:00,2024-04,False,NEW_YORK
BB Expansion Short,1712948400000,2024-04-12 19:00:00+00:00,1713034800000,2024-04-13 19:00:00+00:00,Short,66489.4,64497.86602687499,64465.63321026986,68003.61608860572,64465.63321026986,0.135,268.8570863718758,8.841640456814062,4.495500000000393,4.3514302416925785,8.846930241692972,-2.73085695,262.7463028650617,20239.272562373964,TP Hit,1.3152244175128207,24,False,False,False,False,2024-04-13 19:00:00,2024-04,False,NEW_YORK
BB Expansion Short,1713369600000,2024-04-17 16:00:00+00:00,1713376800000,2024-04-17 18:00:00+00:00,Short,60243.9,61804.07671907052,61773.19012400851,61773.19012400851,58604.01097332387,0.135,-210.6238570745194,8.23823842853726,4.063499999999804,4.169690333370273,8.233190333370077,-0.5316709266,-218.33042457645664,20020.94213779751,SL Hit,-1.0201966877161563,2,False,False,False,False,2024-04-17 18:00:00,2024-04,False,NEW_YORK
BB Expansion Short,1714554000000,2024-05-01 09:00:00+00:00,1714586400000,2024-05-01 18:00:00+00:00,Short,57124.4,58550.79972965896,58521.53896017888,58521.53896017888,55252.49033308489,0.146,-208.25436053020795,8.444289580265103,4.175599999999787,4.27207234409207,8.447672344091856,-0.822097092876,-215.87655301759705,19805.06558477991,SL Hit,-1.0209433494549005,9,False,False,False,False,2024-05-01 18:00:00,2024-05,False,LONDON
BB Expansion Long,1714752000000,2024-05-03 16:00:00+00:00,1714777200000,2024-05-03 23:00:00+00:00,Long,61693.0,63262.29486228029,63293.94183319689,60487.17388009824,63293.94183319689,0.169,265.21083172536976,10.558722415862686,5.2052000000004925,5.348338084905001,10.553538084905494,0.843155973738,253.8089533357691,20058.87453811568,TP Hit,1.3014271596705334,7,False,False,False,False,2024-05-03 23:00:00,2024-05,False,NEW_YORK
BB Expansion Long,1715788800000,2024-05-15 16:00:00+00:00,1715799600000,2024-05-15 19:00:00+00:00,Long,64717.7,66071.4827102962,66104.5349777851,63663.79481599473,66104.5349777851,0.196,265.34141121805595,12.817339905609028,6.330799999999145,6.478244427822938,12.809044427822084,0.300856970232,252.22321434221493,20311.09775245789,TP Hit,1.2845393787240669,3,False,False,False,False,2024-05-15 19:00:00,2024-05,False,NEW_YORK
BB Expansion Long,1716249600000,2024-05-21 00:00:00+00:00,1716303600000,2024-05-21 15:00:00+00:00,Long,71502.2,70166.02141444561,70201.12197543333,70201.12197543333,73223.96947856483,0.161,-215.1247522742561,11.404291823862872,5.747699999999532,5.651190319022513,11.398890319022044,2.29252408,-228.82156817811895,20082.276184279774,SL Hit,-1.0269780599817662,15,False,False,False,False,2024-05-21 15:00:00,2024-05,False,OFF_HOURS
ATR Expansion Short,1718222400000,2024-06-12 20:00:00+00:00,1718380800000,2024-06-14 16:00:00+00:00,Short,67489.3,65642.8630587076,65610.05802969277,68798.62798020482,65610.05802969277,0.157,289.89059978290663,10.450874800108547,5.306600000000457,5.150389555329646,10.456989555330104,-6.31976182,285.7594868027981,20368.03567108257,TP Hit,1.4102172787933227,44,False,False,False,False,2024-06-14 16:00:00,2024-06,False,NEW_YORK
BB Expansion Short,1719259200000,2024-06-24 20:00:00+00:00,1719273600000,2024-06-25 00:00:00+00:00,Short,59263.2,60484.29505059704,60454.068016588746,60454.068016588746,57684.466643626736,0.176,-214.91272890507892,10.537779564452538,5.209600000001024,5.319957985459128,10.529557985460151,-0.7899878879199999,-224.66052058161148,20143.37515050096,SL Hit,-1.0253823543728011,4,False,False,False,False,2024-06-25 00:00:00,2024-06,False,NEW_YORK
ATR Expansion Long,1719342000000,2024-06-25 19:00:00+00:00,1719421200000,2024-06-26 17:00:00+00:00,Long,62163.5,60925.63659266154,60956.11464998653,60956.11464998653,63896.82802502021,0.171,-211.6746426548767,10.524121178672562,5.318099999999752,5.21174780257298,10.529847802572732,2.9249349601680006,-225.12369879371724,19918.25145170724,SL Hit,-1.0252430239646757,22,False,False,False,False,2024-06-26 17:00:00,2024-06,False,NEW_YORK
Low-Activity Filler Short,1719745200000,2024-06-30 11:00:00+00:00,1719770400000,2024-06-30 18:00:00+00:00,Short,61509.4,62014.19884930096,61983.20724567812,61983.20724567812,60764.66232006329,0.45,-227.15948218542945,27.79280974109272,13.859999999998037,13.946221630277432,27.80622163027547,-2.7775125000000003,-252.17477942652215,19666.076672280717,SL Hit,-1.065409729178969,7,False,False,False,False,2024-06-30 18:00:00,2024-06,False,LONDON
BB Expansion Short,1720155600000,2024-07-05 05:00:00+00:00,1720177200000,2024-07-05 11:00:00+00:00,Short,53896.3,55519.23245181992,55491.48670846569,55491.48670846569,51745.024016019874,0.063,-102.24474446465456,3.446589272232328,1.701,1.747981831316458,3.448981831316458,-0.34265322,-105.34868051688689,19560.727991763823,SL Hit,-1.0173934143301109,6,False,False,False,False,2024-07-05 11:00:00,2024-07,False,OFF_HOURS
ATR Expansion Short,1720450800000,2024-07-08 15:00:00+00:00,1720512000000,2024-07-09 08:00:00+00:00,Short,56140.9,57830.86769318607,57801.96670983116,57801.96670983116,53719.549935253264,0.12,-202.796123182328,6.838306061591164,3.3719999999998254,3.468118002589617,6.840118002589443,-2.0343084,-207.6001208439192,19353.127870919903,SL Hit,-1.0173990503715835,17,False,False,False,False,2024-07-09 08:00:00,2024-07,False,NEW_YORK
BB Expansion Long,1721415600000,2024-07-19 19:00:00+00:00,1721584800000,2024-07-21 18:00:00+00:00,Long,66779.8,65759.01385682612,65791.90981173198,65791.90981173198,68072.0808170389,0.203,-207.2195870642988,13.452689606467851,6.780200000001773,6.677878845890315,13.458078845892087,0.7667747712659999,-221.43905144203265,19131.688819477877,SL Hit,-1.0332992019725766,47,False,False,False,False,2024-07-21 18:00:00,2024-07,False,NEW_YORK
ATR Expansion Long,1722553200000,2024-08-01 23:00:00+00:00,1722564000000,2024-08-02 02:00:00+00:00,Long,65200.7,63840.70010865822,63872.63642687165,63872.63642687165,67111.04535969252,0.148,-201.27998391858347,9.549063608040708,4.824799999999785,4.726575095588079,9.551375095587863,0.9668692,-211.79591672662417,18919.89290275125,SL Hit,-1.0240472812142605,3,False,False,False,False,2024-08-02 02:00:00,2024-08,False,OFF_HOURS
ATR Expansion Short,1722610800000,2024-08-02 15:00:00+00:00,1722643200000,2024-08-03 00:00:00+00:00,Short,63114.0,61011.76092228279,60981.270287139225,64588.48647524051,60981.270287139225,0.131,275.3933191809547,8.130237340409524,4.13959999999981,3.994273203806865,8.133873203806674,-1.6358913200000005,268.89897316054515,19188.791875911797,TP Hit,1.4257432082408914,9,False,False,False,False,2024-08-03 00:00:00,2024-08,False,NEW_YORK
BB Expansion Short,1722819600000,2024-08-05 01:00:00+00:00,1722819600000,2024-08-05 01:00:00+00:00,Short,56113.8,54077.75022373462,54050.72486130397,57650.98609986115,54050.72486130397,0.064,130.30718568098453,3.526129607159508,1.798399999999907,1.7296231955615804,3.528023195561487,0.0,126.781056073825,19315.57293198561,TP Hit,1.3245304367827042,0,False,False,False,False,2024-08-05 01:00:00,2024-08,True,OFF_HOURS
BB Expansion Long,1723132800000,2024-08-08 16:00:00+00:00,1723154400000,2024-08-08 22:00:00+00:00,Long,59421.6,61472.21666509476,61502.96814916934,57870.89893259808,61502.96814916934,0.127,260.42831646703496,7.676757358233518,3.771899999999631,3.9054384774715216,7.677338477471152,0.086515586811,252.66504352199044,19568.237975507604,TP Hit,1.3223803789149482,6,False,False,False,False,2024-08-08 22:00:00,2024-08,False,NEW_YORK
BB Expansion Long,1724446800000,2024-08-23 21:00:00+00:00,1724446800000,2024-08-23 21:00:00+00:00,Long,63612.6,64958.545904308165,64991.041425020674,62565.25417398511,64991.041425020674,0.193,259.7675595314761,12.407115579765737,6.1373999999991575,6.271635497514326,12.409035497513482,0.0,247.36044395171035,19815.598419459315,TP Hit,1.2851017026815648,0,False,False,False,False,2024-08-23 21:00:00,2024-08,True,NEW_YORK
Low-Activity Filler Long,1724760000000,2024-08-27 12:00:00+00:00,1724770800000,2024-08-27 15:00:00+00:00,Long,62423.6,61608.60256262293,61639.42227375981,61639.42227375981,63710.386020920334,0.263,-214.34432603016876,16.310234636984916,8.205599999999235,8.105584028999191,16.311184028998426,0.0,-230.65456066715365,19584.94385879216,SL Hit,-1.0393019466194824,3,False,False,False,False,2024-08-27 15:00:00,2024-08,False,LONDON
BB Expansion Short,1724803200000,2024-08-28 00:00:00+00:00,1724936400000,2024-08-29 13:00:00+00:00,Short,59354.7,60595.27036115647,60564.98786722287,60564.98786722287,57744.93351774602,0.166,-205.93467995197489,9.955847539975988,4.930200000000725,5.026893992978599,9.957093992979324,0.387983334664,-216.27851082661485,19368.665347965547,SL Hit,-1.025020901847998,37,False,False,False,False,2024-08-29 13:00:00,2024-08,False,OFF_HOURS
BB Expansion Short,1725645600000,2024-09-06 18:00:00+00:00,1725832800000,2024-09-08 22:00:00+00:00,Short,53888.8,55146.21248270378,55118.65315612572,55118.65315612572,52252.8150609365,0.161,-202.4434097153088,8.777318504857655,4.347,4.43705157906808,8.78405157906808,2.005310292391,-213.22603851255744,19155.439309452988,SL Hit,-1.0224086318279493,52,False,False,False,False,2024-09-08 22:00:00,2024-09,False,NEW_YORK
BB Expansion Long,1725919200000,2024-09-09 22:00:00+00:00,1725940800000,2024-09-10 04:00:00+00:00,Long,57453.6,56429.20914730761,56457.437866240725,56457.437866240725,58768.597407999,0.198,-202.82938883309356,11.274398105583456,5.682599999999424,5.589286348757407,11.271886348756832,-0.680440627944,-213.423346310733,18942.015963142258,SL Hit,-1.028337474369348,6,False,False,False,False,2024-09-10 04:00:00,2024-09,False,OFF_HOURS
Low-Activity Filler Long,1726459200000,2024-09-16 04:00:00+00:00,1726495200000,2024-09-16 14:00:00+00:00,Long,58575.7,57821.23991921954,57850.1650017204,57850.1650017204,59765.08624698932,0.272,-205.21314197228511,15.82998382901386,7.969599999998813,7.867622440233013,15.837222440231828,0.384653666624,-221.42777946792296,18720.58818367433,SL Hit,-1.0398672463346963,10,False,False,False,False,2024-09-16 14:00:00,2024-09,False,OFF_HOURS
Low-Activity Filler Short,1728655200000,2024-10-11 14:00:00+00:00,1728658800000,2024-10-11 15:00:00+00:00,Short,61619.1,62408.3498248646,62377.16124424248,62377.16124424248,60377.19282257567,0.257,-202.8372049902024,15.937527302495102,7.915600000000748,8.015465219884332,15.93106521988508,0.0,-218.77473229269748,18501.813451381637,SL Hit,-1.0411425605239644,1,False,False,False,False,2024-10-11 15:00:00,2024-10,False,NEW_YORK
Low-Activity Filler Long,1729526400000,2024-10-21 16:00:00+00:00,1729555200000,2024-10-22 00:00:00+00:00,Long,67387.9,66528.61266149391,66561.89360829807,66561.89360829807,68741.01118547839,0.233,-200.21394987191687,15.601273725064042,7.852099999999322,7.754460605367495,15.606560605366816,3.13904357,-218.954267166981,18282.859184214656,SL Hit,-1.040291391372383,8,False,False,False,False,2024-10-22 00:00:00,2024-10,False,NEW_YORK
Low-Activity Filler Long,1730401200000,2024-10-31 19:00:00+00:00,1730422800000,2024-11-01 01:00:00+00:00,Long,70689.4,69632.70126503395,69667.53503255022,69667.53503255022,72380.58869303713,0.093,-98.27298235184251,6.524977708824078,3.282899999998917,3.2395403790137207,6.522440379012638,0.65399367,-105.4519537306666,18177.407230483997,SL Hit,-1.034088425208675,6,False,False,False,False,2024-11-01 01:00:00,2024-11,False,NEW_YORK
ATR Expansion Short,1730476800000,2024-11-01 16:00:00+00:00,1730739600000,2024-11-04 17:00:00+00:00,Short,69346.4,67452.7049423152,67418.99544459292,70689.00303693805,67418.99544459292,0.139,263.22361301818563,9.507537793490908,4.823300000001619,4.685620183398002,9.50892018339962,-9.58960166,263.3056768846947,18440.71290736869,TP Hit,1.41046534648361,73,False,False,False,False,2024-11-04 17:00:00,2024-11,False,NEW_YORK
BB Expansion Long,1730862000000,2024-11-06 03:00:00+00:00,1730862000000,2024-11-06 03:00:00+00:00,Long,73115.5,75230.89100740942,75268.52527004444,71502.369805568,75268.52527004444,0.117,247.50074786690172,8.678263873933451,4.2705,4.40320872829773,8.67370872829773,0.0,238.8224839929683,18679.53539136166,TP Hit,1.3113578895932,0,False,False,False,False,2024-11-06 03:00:00,2024-11,True,OFF_HOURS
Funding Reversal Short,1731290400000,2024-11-11 02:00:00+00:00,1731337200000,2024-11-11 15:00:00+00:00,Short,81205.4,83001.2901492127,82959.81024409065,82959.81024409065,79532.18975590935,0.109,-195.7520262641848,8.949264613132092,4.425400000000635,4.521309658303129,8.946709658303764,-0.8845110200000001,-203.81677985731687,18475.718611504344,SL Hit,-1.0236432187179498,13,False,False,False,False,2024-11-11 15:00:00,2024-11,False,OFF_HOURS
BB Expansion Long,1731351600000,2024-11-11 19:00:00+00:00,1731358800000,2024-11-11 21:00:00+00:00,Long,85975.6,88202.55362132251,88246.67695980241,84266.46458894228,88246.67695980241,0.111,247.1918519667983,9.666887525983398,4.773,4.897690571268671,9.670690571268672,0.0,237.52496444081493,18713.24357594516,TP Hit,1.3029708511769265,2,False,False,False,False,2024-11-11 21:00:00,2024-11,False,NEW_YORK
Funding Reversal Short,1731376800000,2024-11-12 02:00:00+00:00,1731405600000,2024-11-12 10:00:00+00:00,Short,88569.5,86205.23414553811,86162.15306900362,91065.4469309964,86162.15306900362,0.076,179.6842049391036,6.641439897530448,3.366800000000221,3.2741618166215485,6.64096181662177,-2.96154511146,176.00431015303317,18889.247886098197,TP Hit,0.9472420367199345,8,False,False,False,False,2024-11-12 10:00:00,2024-11,False,OFF_HOURS
Funding Reversal Short,1731438000000,2024-11-12 19:00:00+00:00,1731506400000,2024-11-13 14:00:00+00:00,Short,88791.8,91768.51556907296,91722.654241952,91722.654241952,85949.745758048,0.065,-193.4865119897431,5.868210255994872,2.8859999999996218,2.980986262863444,5.866986262863065,-1.1399368500000002,-198.21478539573795,18691.03310070245,SL Hit,-1.015647767966254,19,False,False,False,False,2024-11-13 14:00:00,2024-11,False,NEW_YORK
BB Expansion Long,1731513600000,2024-11-13 16:00:00+00:00,1731524400000,2024-11-13 19:00:00+00:00,Long,92654.3,90166.34855444414,90211.45428158493,90211.45428158493,95936.77460890984,0.078,-194.0602127533577,7.130005293623322,3.611400000000227,3.518246716981753,7.129646716981981,1.57875154944,-202.76896959642096,18488.264131106032,SL Hit,-1.0184644190997278,3,False,False,False,False,2024-11-13 19:00:00,2024-11,False,NEW_YORK
ATR Expansion Long,1731603600000,2024-11-14 17:00:00+00:00,1732035600000,2024-11-19 17:00:00+00:00,Long,89270.4,93165.60882459622,93212.21493206224,86568.35671195849,93212.21493206224,0.07,272.6646177217356,6.385260308860868,3.1219999999993893,3.262427522621729,6.384427522621119,15.17006264375,251.10929476912477,18739.37342587516,TP Hit,1.441578986478618,120,False,False,False,False,2024-11-19 17:00:00,2024-11,False,NEW_YORK
BB Expansion Short,1732572000000,2024-11-25 22:00:00+00:00,1732618800000,2024-11-26 11:00:00+00:00,Short,93793.1,92092.24026369356,92046.217155116,95454.4045603956,92046.217155116,0.116,197.2997294115479,10.781349735294228,5.440399999999325,5.338680594996899,10.779080594996223,-4.316869974976001,190.83524965122967,18930.20867552639,TP Hit,1.02380970765616,13,False,False,False,False,2024-11-26 11:00:00,2024-11,False,OFF_HOURS
BB Expansion Long,1733367600000,2024-12-05 03:00:00+00:00,1733367600000,2024-12-05 03:00:00+00:00,Long,101591.5,104233.30441758706,104285.44714115764,99564.31005836652,104285.44714115764,0.096,253.61322408835773,9.87959061204418,4.876800000000279,5.005701462775469,9.882501462775748,0.0,243.7336334763136,19173.942309002705,TP Hit,1.303185440757621,0,False,False,False,False,2024-12-05 03:00:00,2024-12,True,OFF_HOURS
Funding Reversal Short,1733389200000,2024-12-05 09:00:00+00:00,1733421600000,2024-12-05 18:00:00+00:00,Short,102795.9,100455.92894554471,100405.72608250348,105288.87391749652,100405.72608250348,0.079,184.857713301966,8.028447243349017,4.06060000000069,3.96602618025901,8.0266261802597,-3.767853141161,180.59711919977795,19354.539428202483,TP Hit,0.9386263683035572,9,False,False,False,False,2024-12-05 18:00:00,2024-12,False,LONDON
ATR Expansion Short,1733428800000,2024-12-05 20:00:00+00:00,1733436000000,2024-12-05 22:00:00+00:00,Short,99061.9,95390.913084706,95343.24146397402,101623.83902401732,95343.24146397402,0.077,282.6659924776376,7.4864333037611805,3.819200000000448,3.67071479636278,7.4899147963632275,0.0,275.1795591738764,19629.71898737636,TP Hit,1.4328939451250384,2,False,False,False,False,2024-12-05 22:00:00,2024-12,False,NEW_YORK
BB Expansion Short,1733439600000,2024-12-05 23:00:00+00:00,1733504400000,2024-12-06 17:00:00+00:00,Short,96568.3,99878.636774541,99828.72241333436,99828.72241333436,92155.31887036897,0.061,-201.93054324700145,5.9916315716235005,2.9463000000001776,3.044776033605929,5.991076033606106,-2.0744890673780003,-205.84768575124693,19423.871301625102,SL Hit,-1.0153091700641357,18,False,False,False,False,2024-12-06 17:00:00,2024-12,False,OFF_HOURS
Low-Activity Filler Long,1734505200000,2024-12-18 07:00:00+00:00,1734552000000,2024-12-18 20:00:00+00:00,Long,103803.2,101877.49599122952,101928.46022134018,101928.46022134018,106941.26961265468,0.053,-102.06231246483549,5.450538443767583,2.7506999999996915,2.7011041958652493,5.451804195864941,1.059109979427,-108.57196088803008,19315.29934073708,SL Hit,-1.0271846955459054,13,False,False,False,False,2024-12-18 20:00:00,2024-12,False,OFF_HOURS
BB Expansion Short,1734642000000,2024-12-19 21:00:00+00:00,1734692400000,2024-12-20 11:00:00+00:00,Short,96361.5,93065.06857104384,93018.55929139817,98847.36531019332,93018.55929139817,0.079,260.41808288753657,7.482349458556232,3.80779999999977,3.674233092009381,7.482033092009152,-1.5425571600000003,254.47829058898037,19569.777631326066,TP Hit,1.3260700068660634,14,False,False,False,False,2024-12-20 11:00:00,2024-12,False,NEW_YORK
BB Expansion Long,1735059600000,2024-12-24 17:00:00+00:00,1735200000000,2024-12-26 08:00:00+00:00,Long,98489.2,96836.01702491756,96884.45925454482,96884.45925454482,100168.58971717242,0.126,-208.30105486038744,12.305488672569805,6.1991999999996334,6.103720933035744,12.302920933035375,5.866854982002001,-226.47339851495929,19343.3042328111,SL Hit,-1.0301869506114694,39,False,False,False,False,2024-12-26 08:00:00,2024-12,False,NEW_YORK
BB Expansion Short,1736272800000,2025-01-07 18:00:00+00:00,1736316000000,2025-01-08 06:00:00+00:00,Short,97202.2,95384.60616221029,95336.9376933636,98628.9528607782,95336.9376933636,0.14,254.4631372905616,13.48107643135472,6.804000000000816,6.673585638534861,13.477585638535675,-1.12336327012,242.10542412932688,19585.409656940425,TP Hit,1.2739374055282051,12,False,False,False,False,2025-01-08 06:00:00,2025-01,False,NEW_YORK
ATR Expansion Long,1736532000000,2025-01-10 18:00:00+00:00,1736748000000,2025-01-13 06:00:00+00:00,Long,95807.1,93559.51426204306,93606.31742075345,93606.31742075345,98988.52386886984,0.091,-204.5303021540824,8.61618094892296,4.358900000000794,4.2590874426442165,8.61798744264501,2.795121985201,-215.9416050882064,19369.46805185221,SL Hit,-1.0212665981418296,60,False,False,False,False,2025-01-13 06:00:00,2025-01,False,NEW_YORK
ATR Expansion Long,1736802000000,2025-01-13 21:00:00+00:00,1736845200000,2025-01-14 09:00:00+00:00,Long,93588.7,96608.18057353824,96656.5088279522,91465.49411469852,96656.5088279522,0.093,280.81169333905626,8.844154946669528,4.35240000000027,4.494527660498803,8.846927660499073,1.76057184,270.20696655238675,19639.6750184046,TP Hit,1.4221327260071637,12,False,False,False,False,2025-01-14 09:00:00,2025-01,False,NEW_YORK
BB Expansion Long,1736848800000,2025-01-14 10:00:00+00:00,1736870400000,2025-01-14 16:00:00+00:00,Long,97178.5,95584.27366156856,95632.08970642176,95632.08970642176,99210.4309633031,0.131,-208.84365033451712,12.62596167483274,6.366600000000763,6.263901875769181,12.630501875769944,1.199401851968,-222.66901386131784,19417.00600454328,SL Hit,-1.0309206716042731,6,False,False,False,False,2025-01-14 16:00:00,2025-01,False,LONDON
ATR Expansion Short,1737324000000,2025-01-19 22:00:00+00:00,1737327600000,2025-01-19 23:00:00+00:00,Short,103635.6,100878.83717142642,100828.42295994646,105593.38469336902,100828.42295994646,0.102,281.1898085145056,10.430236295742748,5.283599999998812,5.142249570956075,10.425849570954888,0.0,270.75957221876286,19687.76557676204,TP Hit,1.4081031677848406,1,False,False,False,False,2025-01-19 23:00:00,2025-01,False,OFF_HOURS
BB Expansion Short,1737338400000,2025-01-20 02:00:00+00:00,1737352800000,2025-01-20 06:00:00+00:00,Short,100615.9,103204.82043866652,103153.24381675816,103153.24381675816,97211.97247672478,0.079,-204.5247146546564,8.050918457327327,3.97370000000023,4.074553130761575,8.048253130761804,0.0,-212.57563311198373,19475.189943650057,SL Hit,-1.0203270134570377,4,False,False,False,False,2025-01-20 06:00:00,2025-01,False,OFF_HOURS
ATR Expansion Long,1737356400000,2025-01-20 07:00:00+00:00,1737388800000,2025-01-20 16:00:00+00:00,Long,107605.1,103949.19313669747,104001.19373356426,104001.19373356426,112883.20939965364,0.055,-201.0748774816392,5.817743061259181,2.95900000000016,2.860032827673058,5.819032827673218,1.16699055,-208.0596110928984,19267.13033255716,SL Hit,-1.0144289537580595,9,False,False,False,False,2025-01-20 16:00:00,2025-01,False,OFF_HOURS
ATR Expansion Short,1737396000000,2025-01-20 18:00:00+00:00,1738533600000,2025-02-02 22:00:00+00:00,Short,102892.0,96175.43285939652,96127.36917480914,107484.0872167939,96127.36917480914,0.042,282.09581990534565,4.180416090047327,2.1630000000000003,2.0186747526706315,4.181674752670632,-12.980095401546004,290.8954992168443,19558.025831774004,TP Hit,1.462639280029364,316,False,False,False,False,2025-02-02 22:00:00,2025-02,False,NEW_YORK
BB Expansion Short,1738548000000,2025-02-03 02:00:00+00:00,1738591200000,2025-02-03 14:00:00+00:00,Short,93361.7,96029.97522617558,95981.98423405856,95981.98423405856,89833.97745269643,0.076,-202.78891718934415,7.196883658594672,3.5491999999997788,3.647315400893393,7.196515400893171,-0.7240603600000001,-209.2617404879388,19348.764091286062,SL Hit,-1.0183151856173578,12,False,False,False,False,2025-02-03 14:00:00,2025-02,False,OFF_HOURS
