asset,strategy,side,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,size,gross_pnl,fees,slippage,funding,net_pnl,capital_after,reason,hold_candles
ETHUSDT,P39_CAND_0551:ATR Expansion Long,Long,1694512800000,1694512800000,1589.1,1622.4999976465554,1564.958897684472,1623.311653473292,3.617,120.8078,5.8082,5.7932,0.0,114.9996,8558.1475,TP Hit,0
ETHUSDT,P39_CAND_0551:Low-Activity Filler Short,Short,1694520000000,1694649600000,1608.0,1636.5540226248463,1635.7361545475726,1561.634229541748,3.176,-90.6876,5.1524,5.1066,0.0581,-95.8981,8462.2494,SL Hit,36
ETHUSDT,P39_CAND_0551:ATR Expansion Short,Short,1696262400000,1696269600000,1690.1,1651.1690384517328,1718.0374223210174,1650.3438665184738,3.125,121.6593,5.2207,5.2662,-0.3367,116.7752,8579.0247,TP Hit,2
ETHUSDT,P39_CAND_0551:ATR Expansion Short,Short,1698332400000,1698861600000,1788.3,1836.0326735573356,1835.115115999336,1720.3273260009962,1.868,-89.1646,3.3851,3.4139,-6.3633,-86.1864,8492.8382,SL Hit,147
ETHUSDT,P39_CAND_0551:BB Expansion Long,Long,1699545600000,1699545600000,2040.6,1998.0789486240471,1999.078487867981,2095.784322405582,2.098,-89.2092,4.2366,4.2999,3.0437,-96.4894,8396.3488,SL Hit,0
ETHUSDT,P39_CAND_0551:Funding Reversal Short,Short,1699556400000,1699563600000,2000.6,2055.921947636509,2054.894500386316,1948.3654996136843,1.576,-87.1874,3.1965,3.2583,0.0,-90.3839,8305.9649,SL Hit,2
ETHUSDT,P39_CAND_0551:Funding Reversal Short,Short,1703235600000,1703253600000,2292.2,2344.262788271671,2343.091242650346,2243.528757349654,1.668,-86.8407,3.8668,3.8056,0.0,-90.7075,8215.2574,SL Hit,5
ETHUSDT,P39_CAND_0551:Funding Reversal Short,Short,1703689200000,1703692800000,2328.1,2368.62478346476,2367.441062933294,2291.2789370667065,1.079,-43.7262,2.5339,2.4857,-1.2417,-45.0185,8170.2389,SL Hit,1
ETHUSDT,P39_CAND_0551:BB Expansion Long,Long,1703696400000,1703721600000,2370.1,2409.813978193412,2330.935460856357,2411.0194879373803,2.154,85.5439,5.148,5.2245,1.3978,78.9981,8249.237,TP Hit,7
ETHUSDT,P39_CAND_0551:Funding Reversal Short,Short,1703754000000,1703811600000,2380.4,2336.3972054433475,2428.0304093519767,2335.2295906480235,0.889,39.1185,2.0966,2.1226,-2.0864,39.1083,8288.3453,TP Hit,16
ETHUSDT,P39_CAND_0551:BB Expansion Long,Long,1704186000000,1704193200000,2430.5,2394.5425461892946,2395.7404163974934,2466.546204002786,2.471,-88.8509,5.9613,5.9993,0.0,-94.8122,8193.533,SL Hit,2
ETHUSDT,P39_CAND_0551:Funding Reversal Short,Short,1704196800000,1704207600000,2393.1,2356.993370488624,2432.744537242755,2355.8154627572453,2.13,76.9071,5.0588,5.0223,0.0,71.8483,8265.3813,TP Hit,3
ETHUSDT,P39_CAND_0551:BB Expansion Short,Short,1704290400000,1704394800000,2223.2,2292.685479934212,2291.5397100791724,2130.8876248900383,1.229,-85.3977,2.775,2.7601,-1.1003,-87.0724,8178.3089,SL Hit,29
ETHUSDT,P39_CAND_0551:BB Expansion Long,Long,1704740400000,1704758400000,2336.7,2291.579699116654,2292.7260621477276,2394.072135905934,1.928,-86.9919,4.4617,4.5045,0.4494,-91.903,8086.4059,SL Hit,5
ETHUSDT,P39_CAND_0551:BB Expansion Long,Long,1704920400000,1704927600000,2486.3,2594.793075605542,2405.06599276039,2596.091121166125,1.011,109.6865,2.5685,2.6064,0.0,107.118,8193.5239,TP Hit,2
ETHUSDT,P39_CAND_0551:BB Expansion Short,Short,1706004000000,1706090400000,2214.8,2264.1750982133126,2263.0435764251,2150.375032742917,1.737,-85.7645,3.89,3.824,-1.1628,-88.4917,8105.0322,SL Hit,24
