asset,strategy,side,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,size,gross_pnl,fees,slippage,funding,net_pnl,capital_after,reason,hold_candles
BNBUSDT,P39_CAND_0551:BB Expansion Short,Short,1597179600000,1597215600000,20.8,21.434653702489264,21.423941731623454,20.05285870607854,38.906,-24.6918,0.8216,2.5566,0.0,-25.5134,8906.342,SL Hit,10
BNBUSDT,P39_CAND_0551:Funding Reversal Short,Short,1597399200000,1597410000000,22.6,23.317344492685667,23.305691646862236,21.974308353137765,133.791,-95.9742,3.0717,6.7769,0.0,-99.0459,8807.2961,SL Hit,3
BNBUSDT,P39_CAND_0551:BB Expansion Long,Long,1597413600000,1597467600000,23.0,23.741535755400594,22.369428784531728,23.75341246163141,134.345,99.6216,3.1397,4.1481,3.4802,93.0016,8900.2977,TP Hit,15
BNBUSDT,P39_CAND_0551:Funding Reversal Short,Short,1597485600000,1597525200000,23.4,22.78971184977507,24.075677311569144,22.778322688430855,68.603,41.8676,1.5844,2.4278,-0.617,40.9002,8941.198,TP Hit,11
BNBUSDT,P39_CAND_0551:Funding Reversal Short,Short,1597932000000,1598004000000,23.2,22.6192248318369,23.7580791285988,22.6079208714012,155.478,90.2978,3.5619,3.7787,-5.1337,91.8695,9033.0675,TP Hit,20
BNBUSDT,P39_CAND_0551:BB Expansion Short,Short,1598047200000,1598248800000,21.9,22.448043861417858,22.43682544869351,21.152020210147903,20.994,-11.5056,0.4655,0.2565,-0.4048,-11.5663,9021.5011,SL Hit,56
BNBUSDT,P39_CAND_0551:BB Expansion Short,Short,1598378400000,1598403600000,21.2,21.676352441548485,21.665519681707632,20.512833775406065,23.371,-11.1328,0.501,0.557,-0.0909,-11.543,9009.9582,SL Hit,7
BNBUSDT,P39_CAND_0551:Funding Reversal Short,Short,1598986800000,1598986800000,24.1,24.76459274934554,24.75221664102503,23.539783358974972,148.626,-98.7758,3.6313,8.5276,0.0,-102.407,8907.5511,SL Hit,0
BNBUSDT,P39_CAND_0551:BB Expansion Long,Long,1598990400000,1599037200000,24.9,25.802093957603457,24.27731895000051,25.81500145833262,138.385,124.8363,3.5082,5.1074,13.8155,107.5126,9015.0637,TP Hit,13
BNBUSDT,P39_CAND_0551:Funding Reversal Short,Short,1599040800000,1599040800000,25.8,24.906612811082816,26.69183427178129,24.89416572821871,100.297,89.6041,2.5429,3.2543,0.0,87.0612,9102.1249,TP Hit,0
BNBUSDT,P39_CAND_0551:ATR Expansion Short,Short,1599048000000,1599094800000,24.2,25.38494629299492,25.372260162913463,22.41660975562981,76.989,-91.2278,1.9087,1.3616,-1.4374,-91.6992,9010.4258,SL Hit,13
BNBUSDT,P39_CAND_0551:ATR Expansion Short,Short,1599130800000,1599134400000,24.3,22.688884320119634,25.37496963510269,22.67754554734596,83.51,134.5443,1.962,1.1139,0.0,132.5822,9143.008,TP Hit,1
BNBUSDT,P39_CAND_0551:BB Expansion Short,Short,1599138000000,1599174000000,22.7,20.970161803147185,24.013228987240403,20.959681962166105,8.941,15.4665,0.1952,0.3888,-0.0644,15.3356,9158.3436,TP Hit,10
BNBUSDT,P39_CAND_0551:Funding Reversal Long,Long,1599296400000,1599303600000,20.3,19.25116547698759,19.26079587492505,21.347204125074946,87.791,-92.0782,1.7361,1.1966,0.0,-93.8143,9064.5293,SL Hit,2
BNBUSDT,P39_CAND_0551:BB Expansion Short,Short,1599307200000,1599328800000,19.6,18.28109139735739,20.530392097853753,18.27195541964757,95.881,126.4583,1.816,4.7112,0.0,124.6422,9189.1715,TP Hit,6
BNBUSDT,P39_CAND_0551:Funding Reversal Long,Long,1599332400000,1599375600000,18.7,19.999035342528916,17.404960137539856,20.009039862460146,70.575,91.6794,1.3656,1.2707,-1.3446,91.6584,9280.8299,TP Hit,12
BNBUSDT,P39_CAND_0551:BB Expansion Long,Long,1599382800000,1599480000000,22.0,20.524689355861973,20.53495683427911,23.98700439683457,64.225,-94.7518,1.3656,1.9439,0.0,-96.1174,9184.7125,SL Hit,27
BNBUSDT,P39_CAND_0551:BB Expansion Short,Short,1599483600000,1599490800000,20.5,21.917313540089417,21.906360359909463,18.687666166792415,68.168,-96.6154,1.4458,4.3596,0.0,-98.0612,9086.6513,SL Hit,2
