candidate_id,params_json,parameter_hash,net_pnl,trades,profit_factor,max_dd_pct,positive_months,negative_months,zero_months,win_rate,winners,losers,average_winner,average_loser,expectancy,avg_r,best_trade,worst_trade,combined_adverse,score,status,behavior_hash,behavior_hash_scope,beats_pf12,trade_log_hash,note
P291_0761,"{""body_min"":0.25,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0008,""min_expected_r"":1.2,""ny_expected_r"":1.5,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.25,""wick_min"":0.25}",2be1b5b69d6e728f,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,2be1b5b69d6e728f,candidate_parameter_set,,,Registered as genuine wired params; not assigned metrics because engine was not run.
P291_0762,"{""body_min"":0.25,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0008,""min_expected_r"":1.2,""ny_expected_r"":1.5,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.25,""wick_min"":0.25}",cb0d830d88b1ca5e,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,cb0d830d88b1ca5e,candidate_parameter_set,,,Registered as genuine wired params; not assigned metrics because engine was not run.
P291_0763,"{""body_min"":0.35,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0008,""min_expected_r"":1.2,""ny_expected_r"":1.5,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":2.0,""volume_mult"":1.0,""vwap_dev_atr"":0.75,""wick_min"":0.25}",9ac1bda367145d6f,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,9ac1bda367145d6f,candidate_parameter_set,,,Registered as genuine wired params; not assigned metrics because engine was not run.
P291_0764,"{""body_min"":0.35,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0008,""min_expected_r"":1.2,""ny_expected_r"":1.5,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":0.75,""wick_min"":0.25}",58f9d0aaaa703d22,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,58f9d0aaaa703d22,candidate_parameter_set,,,Registered as genuine wired params; not assigned metrics because engine was not run.
P291_0765,"{""body_min"":0.35,""breakeven_atr_mult"":1.5,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0008,""min_expected_r"":1.2,""ny_expected_r"":1.5,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.0,""wick_min"":0.25}",a3b0494180474433,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,a3b0494180474433,candidate_parameter_set,,,Registered as genuine wired params; not assigned metrics because engine was not run.
P291_0766,"{""body_min"":0.35,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0008,""min_expected_r"":1.2,""ny_expected_r"":1.5,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.0,""wick_min"":0.25}",0f25ea25e8a02835,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,0f25ea25e8a02835,candidate_parameter_set,,,Registered as genuine wired params; not assigned metrics because engine was not run.
P291_0767,"{""body_min"":0.35,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0008,""min_expected_r"":1.2,""ny_expected_r"":1.5,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.25,""wick_min"":0.25}",62ea0772a52ae284,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,62ea0772a52ae284,candidate_parameter_set,,,Registered as genuine wired params; not assigned metrics because engine was not run.
P291_0768,"{""body_min"":0.35,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0008,""min_expected_r"":1.2,""ny_expected_r"":1.5,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.25,""wick_min"":0.25}",5d4e14f148fd8adb,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,5d4e14f148fd8adb,candidate_parameter_set,,,Registered as genuine wired params; not assigned metrics because engine was not run.
P291_0769,"{""body_min"":0.45,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0008,""min_expected_r"":1.2,""ny_expected_r"":1.5,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":0.75,""wick_min"":0.25}",4e6178aef9e45c3c,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,4e6178aef9e45c3c,candidate_parameter_set,,,Registered as genuine wired params; not assigned metrics because engine was not run.
P291_0770,"{""body_min"":0.45,""breakeven_atr_mult"":1.5,""failed_continuation_limit"":18,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0008,""min_expected_r"":1.2,""ny_expected_r"":1.5,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":2.0,""volume_mult"":1.0,""vwap_dev_atr"":0.75,""wick_min"":0.25}",73d91380b6957d8a,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,73d91380b6957d8a,candidate_parameter_set,,,Registered as genuine wired params; not assigned metrics because engine was not run.
