candidate_id,candidate_hash,family,template_type,min_expected_r,min_adx,max_funding_abs,min_15m_body,min_5m_wick,session_mode,require_5m_vwap_reclaim,trail_atr_mult,breakeven_atr_mult,time_stop,net_pnl,trades,profit_factor,max_dd_pct,positive_months,negative_months,zero_months,win_rate,winners,losers,average_winner,average_loser,expectancy,avg_r,best_trade,worst_trade,combined_adverse,trade_log_hash,status,engine_run_index,score,beats_pf12_teacher
P295_00000,9dd3b66cf87dbdbf,variant_c_mtf,bollinger_expansion_breakout,1.1,10,0.00025,0.2,0.2,london_ny,True,,,,3947.8194390933368,116,1.6557680951959122,6.418618803424518,33,20,25,0.5862068965517241,68,48,146.587721750219,-125.4197008316991,34.03292619908049,0.3507689117049198,185.1108038880383,-157.7850972776986,2283.2179981548,fa7ea652c9d54a6065ae42fb81cc3c132a4f3d46bd2a867bb85b2ba97866e140,EXECUTED_ENGINE,0,7321.654036055762,NO
P295_00001,1aa38a0c737007b4,variant_b_rescue_mtf,bollinger_expansion_breakout,1.2,10,0.00025,0.2,0.2,tokyo_london,False,1.2,,,-1568.5303292605286,140,0.44907631135436316,16.192049877102153,15,37,26,0.2785714285714286,39,101,32.783628054866085,-28.189027954458478,-11.203788066146632,-0.09663097815308579,210.17171234690684,-72.66810304919149,-2488.963744911074,289e7e48c35402b5fc11da49169732fd6d17d7608d3267458154e906f0707ec7,EXECUTED_ENGINE,1,-3903.454514005267,NO
P295_00002,4f0fdaf9cd3fb0b6,pf12_fusion_mtf,bollinger_expansion_breakout,1.3,10,0.00025,0.2,0.2,all,False,1.5,0.8,,-2414.3221249871194,308,0.545303207491006,25.17518964536991,17,48,13,0.21753246753246752,67,241,43.21520456989637,-22.03211963141152,-7.838708198010128,-0.08517744508193507,373.49340182414744,-86.1943183030176,-4117.128857128691,250b42ba0385c73e18640a18bed7450a0fbfd32d9746b6c8c6f616c47dd0d3ab,EXECUTED_ENGINE,2,-5523.620999870578,NO
P295_00003,d661b658baf49e9a,dirty_pf8_pruning,bollinger_expansion_breakout,1.4,12,0.00025,0.2,0.2,london_ny,False,,0.8,,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7eb70257593da06f682a3ddda54a9d260d4fc514f645237f5ca74b08f8da61a6,EXECUTED_ENGINE,3,0.0,NO
P295_00004,8014c7d123ff2764,vwap_reclaim,bollinger_expansion_breakout,1.55,12,0.00025,0.2,0.2,tokyo_london,True,1.2,1.2,24,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7eb70257593da06f682a3ddda54a9d260d4fc514f645237f5ca74b08f8da61a6,EXECUTED_ENGINE,4,0.0,NO
P295_00005,4f853c5878ea19e2,second_retest,bollinger_expansion_breakout,1.1,12,0.00035,0.2,0.2,all,False,1.5,1.2,24,-2395.184914405718,287,0.6542527768041513,24.040480564886714,19,46,13,0.3170731707317073,91,196,49.806328549325414,-35.34469802242005,-8.345592036256857,-0.056375849432751896,396.8367394381566,-85.8195603973523,-4662.755459858416,3cfde0f5f25b14d71ecf9377bcea5d3ac95ab19616e0f9d41f0d438eadb1d8a8,EXECUTED_ENGINE,5,-5101.697141861354,NO
P295_00006,7b0d7b40862e6433,london_tokyo,bollinger_expansion_breakout,1.2,14,0.00035,0.2,0.2,london_ny,False,,,24,2091.5334515723844,186,1.2279276354619997,12.833713796717127,33,27,18,0.489247311827957,91,95,123.82239818715497,-96.59268193114441,11.244803503077335,0.17044684459791082,157.3270149407935,-137.0542085842783,-241.550302425219,72ad350123b0225a7c4020d1cb15a85b61d5f57fc9261ea166090bda81a55e3b,EXECUTED_ENGINE,6,3171.238401212245,NO
P295_00007,a887ea0a9f84714a,expected_r,bollinger_expansion_breakout,1.3,14,0.00035,0.3,0.2,tokyo_london,False,1.2,,24,-896.333356305866,104,0.583237259000785,10.17374847163322,13,38,27,0.3076923076923077,32,72,39.199087278458286,-29.870890961340713,-8.618589964479481,-0.0710537490259918,420.3434246938137,-69.09291016753193,-1667.8443727902618,4cc56d605e74ca92893947dbb3f9b46eb12aa4e04f2f503ac61b44da959e81a5,EXECUTED_ENGINE,7,-1450.3647502938693,NO
P295_00008,7537ec6a1be6395b,funding_ny_hardening,bollinger_expansion_breakout,1.4,14,0.00035,0.3,0.2,all,True,1.5,0.8,48,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7eb70257593da06f682a3ddda54a9d260d4fc514f645237f5ca74b08f8da61a6,EXECUTED_ENGINE,8,0.0,NO
P295_00009,7431c92de1827401,exit_risk,bollinger_expansion_breakout,1.55,16,0.00035,0.3,0.2,london_ny,False,,0.8,48,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7eb70257593da06f682a3ddda54a9d260d4fc514f645237f5ca74b08f8da61a6,EXECUTED_ENGINE,9,0.0,NO
P295_00010,7275323adf99e87a,variant_c_mtf,atr_volatility_expansion,1.1,16,0.00045,0.3,0.2,tokyo_london,False,1.2,1.2,48,-563.5956683708433,42,0.5207080255583738,4.933593625770301,9,25,44,0.2619047619047619,11,31,55.663316145089794,-37.93200470860746,-13.418944485020079,-0.09410294509523968,333.74294309734967,-74.46221086753874,-799.8704187490546,67208d5962a2a06ced5cf801df777e31f4f4e3995a45a7ebaf4f0d92962626c8,EXECUTED_ENGINE,10,-321.90369220599894,NO
P295_00011,550d924f9e9af75a,variant_b_rescue_mtf,atr_volatility_expansion,1.2,16,0.00045,0.3,0.3,all,False,1.5,1.2,48,-1731.464709854453,141,0.4725049365484752,17.251686961858894,11,44,23,0.2695035460992908,38,103,40.814830594787324,-31.86823565491622,-12.27989155925144,-0.1489129446992346,307.2304238235471,-93.38224802139283,-3259.122541388977,69811be157df5e8defe195deb4985207eb973f61ecdeebdeab0463cae33934eb,EXECUTED_ENGINE,11,-4315.708457040933,NO
P295_00012,d4c446c42f2c7053,pf12_fusion_mtf,atr_volatility_expansion,1.3,18,0.00045,0.3,0.3,london_ny,True,,,,3307.6728959050165,186,1.317884204177322,13.119300950982474,35,24,19,0.5268817204301075,98,88,139.92805045254252,-118.24177327777443,17.783187612392563,0.20927911334665947,174.43133443295918,-149.72308500803518,1110.5289113800113,b5223dc5ace28bd728d67f2c726ca33ad026aafc57e250cf2ab51644d947972e,EXECUTED_ENGINE,12,4526.593121053578,NO
P295_00013,2669d34bcd4fa900,dirty_pf8_pruning,atr_volatility_expansion,1.4,18,0.00045,0.3,0.3,tokyo_london,False,1.2,,,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7eb70257593da06f682a3ddda54a9d260d4fc514f645237f5ca74b08f8da61a6,EXECUTED_ENGINE,13,0.0,NO
P295_00014,1f67a4c40bcb6bdf,vwap_reclaim,atr_volatility_expansion,1.55,18,0.00045,0.4,0.3,all,False,1.5,0.8,,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7eb70257593da06f682a3ddda54a9d260d4fc514f645237f5ca74b08f8da61a6,EXECUTED_ENGINE,14,0.0,NO
P295_00015,e933740dc4c4a5e1,second_retest,atr_volatility_expansion,1.1,20,0.0006,0.4,0.3,london_ny,False,,0.8,,-808.17082627801,85,0.14827407433477238,8.21750249356202,2,39,37,0.058823529411764705,5,80,28.13834299505398,-11.860781765666001,-9.507892073858942,-0.20841279468934593,127.16610824297733,-110.85977869109394,-1125.1833290464906,76a45ac7e4fd22c05368a33912329b22a5e81a78ffc84213d6d47541e5b5c068,EXECUTED_ENGINE,15,-2052.7363885096847,NO
P295_00016,7d0829b238b88185,london_tokyo,atr_volatility_expansion,1.2,20,0.0006,0.4,0.3,tokyo_london,True,1.2,1.2,24,-1153.8443652114192,46,0.16115519077193005,10.854050186580867,5,29,44,0.17391304347826086,8,38,27.708940728839597,-36.197786606372,-25.083573156769983,-0.1800466100636855,80.6545445818595,-76.77224450081681,-1509.6440318264429,139897e92ea27ecdaac1e6ea0c995c1a24cae15ec513d48538b1f635491fe1bc,EXECUTED_ENGINE,16,-3547.171444255854,NO
P295_00017,87729e0dae7a7eab,expected_r,atr_volatility_expansion,1.3,20,0.0006,0.4,0.3,all,False,1.5,1.2,24,-1035.7546468003893,89,0.5667344182229812,10.243633564762927,11,37,30,0.2808988764044944,25,64,54.19288601403543,-37.35276245548867,-11.637692660678532,-0.1286620121813068,312.5275000963668,-88.37299662913784,-1851.8835663699451,b3e329ac6c4216b0b2c924a81bbf6de363f89ee0b5848e811667e838324bd867,EXECUTED_ENGINE,17,-1802.0086706718143,NO
P295_00018,d366ccdb461ab53d,funding_ny_hardening,atr_volatility_expansion,1.4,10,0.0006,0.4,0.3,london_ny,False,,,24,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7eb70257593da06f682a3ddda54a9d260d4fc514f645237f5ca74b08f8da61a6,EXECUTED_ENGINE,18,0.0,NO
P295_00019,f6171dd5997d0761,exit_risk,atr_volatility_expansion,1.55,10,0.0006,0.4,0.3,tokyo_london,False,1.2,,24,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7eb70257593da06f682a3ddda54a9d260d4fc514f645237f5ca74b08f8da61a6,EXECUTED_ENGINE,19,0.0,NO
P295_00020,ee783e55b1d4bc7b,variant_c_mtf,breakout_retest,1.1,10,0.00025,0.4,0.3,all,True,1.5,0.8,48,-3896.335193849476,357,0.20851482569451366,38.89374143102456,4,53,21,0.12605042016806722,45,312,22.810665321005946,-15.778253632354948,-10.914104184452315,-0.18124092967953884,152.28402287470098,-93.04050343131992,-6503.886379901566,79f66d89ef6b5c4717a3eb3cdffb9d89953b91974ceaf253ea230cbbfc362d3e,EXECUTED_ENGINE,20,-11473.17055892056,NO
P295_00021,56d9f315e4299008,variant_b_rescue_mtf,breakout_retest,1.2,12,0.00025,0.5,0.3,london_ny,False,,0.8,48,-817.4484433015283,473,0.07275848999432145,8.069760124909632,0,15,63,0.006342494714587738,3,470,21.381094260424003,-1.8757270767719154,-1.728220810362639,-0.3004872234699611,55.12107880857868,-120.66830625144627,-1304.335092342753,76c3321fb4ac888fab6603d871aaa732d6c2445966cbc67ef80cf1834c2ac375,EXECUTED_ENGINE,21,1673.5197442113858,NO
P295_00022,e31e76e6c2e9cd9b,pf12_fusion_mtf,breakout_retest,1.3,12,0.00025,0.5,0.4,tokyo_london,False,1.2,1.2,48,-1712.297860730575,154,0.44428401920396254,17.784484510857617,15,36,27,0.2727272727272727,42,112,32.594012646103366,-27.511128498811754,-11.118817277471265,-0.10206074437478216,202.0881849489489,-64.22791808191666,-3005.2253443821123,7153008d027d216037fde7289af1d90c1f32e6423dfec46d7d97f9c04e249d13,EXECUTED_ENGINE,22,-4396.933165977954,NO
P295_00023,a4e0e270f0ed8e1f,dirty_pf8_pruning,breakout_retest,1.4,12,0.00025,0.5,0.4,all,False,1.5,1.2,48,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7eb70257593da06f682a3ddda54a9d260d4fc514f645237f5ca74b08f8da61a6,EXECUTED_ENGINE,23,0.0,NO
P295_00024,02896cfcbdf700c3,vwap_reclaim,breakout_retest,1.55,14,0.00025,0.5,0.4,london_ny,True,,,,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7eb70257593da06f682a3ddda54a9d260d4fc514f645237f5ca74b08f8da61a6,EXECUTED_ENGINE,24,0.0,NO
P295_00025,8a4f7d8389980cec,second_retest,breakout_retest,1.1,14,0.00035,0.5,0.4,tokyo_london,False,1.2,,,-2961.244007885898,192,0.15511878584975686,29.235196276420595,5,59,14,0.15625,30,162,18.122649173040802,-21.63533014245137,-15.42314587440572,-0.23803005355863072,80.61743702437356,-80.02456922171602,-5149.522556405629,1763c2750df5b562897da28b2984df7338364538e1c20089159197769bf65cdc,EXECUTED_ENGINE,25,-9424.005926187683,NO
P295_00026,69f3f32ab9c64677,london_tokyo,breakout_retest,1.2,14,0.00035,0.5,0.4,all,False,1.5,0.8,,-3467.4442317686517,550,0.23352807200136746,35.223497181735894,1,38,39,0.08545454545454545,47,503,22.477834398237363,-8.993841845896236,-6.304444057761184,-0.17406264848381534,166.07990409598884,-92.81924182981857,-5875.20232259585,c08b5ae36e5f046ea97f15b7bd55c8ed6902aa2a79429eeb460992f8f1a68663,EXECUTED_ENGINE,26,-7950.673206286001,NO
P295_00027,4c185b0f39ec476f,expected_r,breakout_retest,1.3,16,0.00035,0.5,0.4,london_ny,False,,0.8,,-785.7429875117251,408,0.010931039532946968,7.752343975584616,0,18,60,0.004901960784313725,2,406,4.341955921440844,-1.9567165008734155,-1.9258406556659928,-0.3465508959198835,7.780718985667653,-120.66830625144627,-1180.8898829671703,a203c9e0fb3ad6e11d5a061869f3517926ea4a4b37dcbe4c8292fc90f51b2e22,EXECUTED_ENGINE,27,995.8814186452573,NO
P295_00028,2bcce02d46be85e0,funding_ny_hardening,breakout_retest,1.4,16,0.00035,0.2,0.4,tokyo_london,True,1.2,1.2,24,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7eb70257593da06f682a3ddda54a9d260d4fc514f645237f5ca74b08f8da61a6,EXECUTED_ENGINE,28,0.0,NO
P295_00029,be66eee6eaea2422,exit_risk,breakout_retest,1.55,16,0.00035,0.2,0.4,all,False,1.5,1.2,24,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7eb70257593da06f682a3ddda54a9d260d4fc514f645237f5ca74b08f8da61a6,EXECUTED_ENGINE,29,0.0,NO
P295_00030,28e385f3568090b8,variant_c_mtf,vwap_reclaim_continuation,1.1,18,0.00045,0.2,0.4,london_ny,False,,,24,-1747.0943969718614,306,0.8677829738962687,20.253408372846657,37,41,0,0.45098039215686275,138,168,83.09234676880818,-78.65379911349638,-5.7094588136335345,0.012210071736741258,131.2226904813521,-131.6285360888952,-6062.189688772153,4c08077dd755d7a60a758d2990f756fc77ad434c32677d40a93a062317380177,EXECUTED_ENGINE,30,-2593.659474085187,NO
P295_00031,5c5b11d1dd612c2b,variant_b_rescue_mtf,vwap_reclaim_continuation,1.2,18,0.00045,0.2,0.4,tokyo_london,False,1.2,,24,-3665.04404634851,312,0.2902507473773836,36.84359619608301,8,58,12,0.16666666666666666,52,260,28.82333686842632,-19.860990628871843,-11.746936045988814,-0.22153484953336494,370.0105581999368,-80.9355054838184,-6209.085397886567,b60084525a28618690504bff8eb153ba27f7a3fea0c09f1e0f87245b04384aed,EXECUTED_ENGINE,31,-10872.496036729954,NO
P295_00032,bb9d378e8805e1be,pf12_fusion_mtf,vwap_reclaim_continuation,1.3,18,0.00045,0.2,0.4,all,True,1.5,0.8,48,-2149.621245664228,299,0.6125829855863155,22.37801141540454,20,44,14,0.22742474916387959,68,231,49.9849512949563,-24.019904474983793,-7.18936871459608,-0.043827774586376295,279.8229065961113,-84.69010336618764,-4364.94807488969,13dd649e46a679071493c61479d758d1b3edfe23ab06490ad6ce3e1528c0aea4,EXECUTED_ENGINE,32,-4341.567206319802,NO
P295_00033,b22f5ff208916d8d,dirty_pf8_pruning,vwap_reclaim_continuation,1.4,20,0.00045,0.2,0.5,london_ny,False,,0.8,48,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7eb70257593da06f682a3ddda54a9d260d4fc514f645237f5ca74b08f8da61a6,EXECUTED_ENGINE,33,0.0,NO
P295_00034,d85fbf8258a91dfe,vwap_reclaim,vwap_reclaim_continuation,1.55,20,0.00045,0.2,0.5,tokyo_london,False,1.2,1.2,48,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7eb70257593da06f682a3ddda54a9d260d4fc514f645237f5ca74b08f8da61a6,EXECUTED_ENGINE,34,0.0,NO
P295_00035,56ed24f06f2830f9,second_retest,vwap_reclaim_continuation,1.1,20,0.0006,0.3,0.5,all,False,1.5,1.2,48,-4877.129964878934,312,0.33289843242659367,48.62292494757256,10,68,0,0.23397435897435898,73,239,33.3396669882843,-30.589647092149328,-15.631826810509402,-0.19738338430144267,348.13789925937596,-95.33408601053242,-7596.997409242165,1fbcf07858c98313fc722e80ec60370e6346ec795ef54c0465e5de80d85249b8,EXECUTED_ENGINE,35,-15511.761368084215,NO
P295_00036,2a04b56df68b3bc4,london_tokyo,vwap_reclaim_continuation,1.2,10,0.0006,0.3,0.5,london_ny,True,,,,-2339.6141962050574,304,0.8542355286795491,27.972650038421857,37,41,0,0.4440789473684211,135,169,101.56321214865068,-94.97424755191065,-7.696099329621899,-0.019083560536523464,132.20383916874678,-167.42172189046468,-7777.114059711157,1ee7dd98c230dbc19abf9d73f9cc4a20df583c02891b41e6a344e32c3ab9eaea,EXECUTED_ENGINE,36,-5555.820386032741,NO
P295_00037,1e9953761f6118be,expected_r,vwap_reclaim_continuation,1.3,10,0.0006,0.3,0.5,tokyo_london,False,1.2,,,-145.45866903762456,312,0.8889140067577955,4.407273470242059,4,12,62,0.057692307692307696,18,294,64.66474232062988,-4.45382323404409,-0.4662136828128992,-0.08666683805168816,376.4455244295009,-82.0596097266492,-958.1196494115801,cb4822e13d84e3fb407a0f94c7553547ad19a3f954cdac2ff310cf4a12ab0cb7,EXECUTED_ENGINE,37,3874.6443067842465,NO
P295_00038,683cc2361bcdc34f,funding_ny_hardening,vwap_reclaim_continuation,1.4,10,0.0006,0.3,0.5,all,False,1.5,0.8,,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7eb70257593da06f682a3ddda54a9d260d4fc514f645237f5ca74b08f8da61a6,EXECUTED_ENGINE,38,0.0,NO
P295_00039,a1ac18cb009a2a40,exit_risk,vwap_reclaim_continuation,1.55,12,0.0006,0.3,0.5,london_ny,False,,0.8,,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7eb70257593da06f682a3ddda54a9d260d4fc514f645237f5ca74b08f8da61a6,EXECUTED_ENGINE,39,0.0,NO
P295_00040,9a5b8e278bf8b2e5,variant_c_mtf,london_continuation,1.1,12,0.00025,0.3,0.5,tokyo_london,True,1.2,1.2,24,-7757.275683558508,853,0.3062355840612441,77.49350851847464,4,74,0,0.22977725674091443,196,657,17.47015618557167,-17.018913692436158,-9.094109828321814,-0.15814447345334423,448.101182392022,-73.90415416573123,-13362.419639179345,f34be9fa42c10b9aba62e816aed8ef3bd2620ca4062a2aefc0c6f759e1494c9e,EXECUTED_ENGINE,40,-21709.73927894779,NO
P295_00041,ba6759fd1717676f,variant_b_rescue_mtf,london_continuation,1.2,12,0.00025,0.3,0.5,all,False,1.5,1.2,24,-8754.894236693912,1142,0.42044406716886085,87.55801509509574,2,76,0,0.27495621716287216,314,828,20.227123609623778,-18.24421624410118,-7.666282168733723,-0.12787780331834483,430.2123770079169,-109.98077815175625,-16109.754306160197,3e13d25d9ef588f4c9bea94f2271daae3b2ca25586107fe7d1a59582b649fe1a,EXECUTED_ENGINE,41,-22551.188597300483,NO
P295_00042,4b1cbda0185ced75,pf12_fusion_mtf,london_continuation,1.3,14,0.00025,0.4,0.5,london_ny,False,,,24,2979.691564003213,187,1.3032947522997438,8.541017266779578,33,27,18,0.5080213903743316,95,92,134.78000142005527,-106.78704968371781,15.934179486648198,0.2047902489938442,170.87985489310842,-149.57935932325205,434.3281422718745,9bc7073d150833603362fe0f1f29524b11d4d917d07b85e82c64fb0c99914357,EXECUTED_ENGINE,42,5545.623264718699,NO
P295_00043,ea3b52a6e1c353bd,dirty_pf8_pruning,london_continuation,1.4,14,0.00025,0.4,0.5,tokyo_london,False,1.2,,24,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7eb70257593da06f682a3ddda54a9d260d4fc514f645237f5ca74b08f8da61a6,EXECUTED_ENGINE,43,0.0,NO
P295_00044,dd83b307bf946761,vwap_reclaim,london_continuation,1.55,14,0.00025,0.4,0.2,all,True,1.5,0.8,48,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7eb70257593da06f682a3ddda54a9d260d4fc514f645237f5ca74b08f8da61a6,EXECUTED_ENGINE,44,0.0,NO
P295_00045,3b90eec9b46f11bc,second_retest,london_continuation,1.1,16,0.00035,0.4,0.2,london_ny,False,,0.8,48,-487.6831328469399,2333,0.4776230177055073,4.806698714741978,0,4,74,0.0030004286326618087,7,2326,63.700216917596684,-0.40136915359850245,-0.20903691935145302,-0.0968603362725259,131.09691592516134,-112.4880261031722,-1029.7218651681076,8e801a117a4aff9ce91ff8801aa17646dcaeecffd4c565ab37d8a381e5d2e5f7,EXECUTED_ENGINE,45,22594.364796994236,NO
P295_00046,992a0ec7c8a5dc8c,london_tokyo,london_continuation,1.2,16,0.00035,0.4,0.2,tokyo_london,False,1.2,1.2,48,-8487.709764805748,1146,0.4131961977975671,85.59446025191272,2,76,0,0.2600349040139616,298,848,20.055692108937002,-17.056964638288882,-7.406378503320897,-0.1248689898803795,904.3127934246236,-83.81331244407636,-16432.261672476518,27fab3e2137c37fab9a4c1b15d3078679cbb44df949dbe2294fe5b29a2c8f273,EXECUTED_ENGINE,46,-21673.057345885645,NO
P295_00047,51c5d8f610d2da13,expected_r,london_continuation,1.3,16,0.00035,0.4,0.2,all,False,1.5,1.2,48,-8146.18855210935,956,0.42651288814269106,82.25293459437279,5,73,0,0.25523012552301255,244,712,24.829794682776733,-19.950362998183806,-8.521117732331955,-0.1481227683196213,884.3254416273847,-100.31858566779844,-14511.287348734302,5f017039e36e744d071cfe058fd2de322c4341c775dae36dabbd062f416f2dc9,EXECUTED_ENGINE,47,-22195.78671006446,NO
P295_00048,8eac3b6c0a3ebb21,funding_ny_hardening,london_continuation,1.4,18,0.00035,0.4,0.2,london_ny,True,,,,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7eb70257593da06f682a3ddda54a9d260d4fc514f645237f5ca74b08f8da61a6,EXECUTED_ENGINE,48,0.0,NO
P295_00049,590c4803de8df418,exit_risk,london_continuation,1.55,18,0.00035,0.5,0.2,tokyo_london,False,1.2,,,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7eb70257593da06f682a3ddda54a9d260d4fc514f645237f5ca74b08f8da61a6,EXECUTED_ENGINE,49,0.0,NO
P295_00050,36df6281e5eb2cd2,variant_c_mtf,asia_range_breakout,1.1,18,0.00045,0.5,0.2,all,False,1.5,0.8,,-4342.017748972388,1428,0.2746190478997587,43.037367066865855,1,27,50,0.03851540616246499,55,1373,29.8877632814045,-4.35968297847752,-3.0406286757509724,-0.18203902359162286,208.2703027921855,-87.98687029712191,-6962.7493073122,88e5f924bf471aaa4e5011646d44a6a926f3e75c799791ea70cf15f514b7ffaa,EXECUTED_ENGINE,50,-2286.6802492827483,NO
P295_00051,5321603227724dc0,variant_b_rescue_mtf,asia_range_breakout,1.2,20,0.00045,0.5,0.2,london_ny,False,,0.8,,-873.3792496717097,1290,0.029519125656583534,7.69714181311576,0,7,71,0.002325581395348837,3,1287,8.855194882761724,-0.6992578355244714,-0.677038178040085,-0.27116636275503103,15.198823790807904,-116.45780950503655,-1012.0280385836074,258363cbfea9ed6c6da27af16f40b7cfbe9b0abcaf9798dd9c8a9adce6319df0,EXECUTED_ENGINE,51,9791.27602053502,NO
P295_00052,4a28086e35fd2675,pf12_fusion_mtf,asia_range_breakout,1.3,20,0.00045,0.5,0.2,tokyo_london,True,1.2,1.2,24,-1137.884758216425,144,0.6100806622798531,12.025563192548013,19,31,28,0.3055555555555556,44,100,40.46300091833296,-29.182567986230755,-7.901977487614063,-0.06173569453302494,412.2598972958557,-69.7444695935379,-2364.1024917539326,f329cddf90e6ddb77b15b913f1e1f62754a59ba94645a8e71a50a90fcd23c732,EXECUTED_ENGINE,52,-1780.352060281196,NO
P295_00053,1f78ef76021f0e92,dirty_pf8_pruning,asia_range_breakout,1.4,20,0.00045,0.5,0.2,all,False,1.5,1.2,24,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7eb70257593da06f682a3ddda54a9d260d4fc514f645237f5ca74b08f8da61a6,EXECUTED_ENGINE,53,0.0,NO
P295_00054,bfc311bb8e3c116e,vwap_reclaim,asia_range_breakout,1.55,10,0.00045,0.5,0.2,london_ny,False,,,24,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7eb70257593da06f682a3ddda54a9d260d4fc514f645237f5ca74b08f8da61a6,EXECUTED_ENGINE,54,0.0,NO
P295_00055,7fad2de9071fff6f,second_retest,asia_range_breakout,1.1,10,0.0006,0.5,0.3,tokyo_london,False,1.2,,24,-8114.318064075879,847,0.28017518209896664,81.0474333090156,2,76,0,0.20070838252656434,170,677,18.57829918903114,-16.650855134728467,-9.580068552627957,-0.18373423074639306,300.64195277935767,-75.90213590466709,-13672.354774630545,49b20ee6f2214cea05e165bc7b73257cfbda6b5470fe5b5ef3f48168e410c20c,EXECUTED_ENGINE,55,-23258.110101533144,NO
P295_00056,889cc657b9ccf558,london_tokyo,asia_range_breakout,1.2,10,0.0006,0.2,0.3,all,True,1.5,0.8,48,-7576.277545427152,1365,0.30958248866793114,75.59879010109073,3,54,21,0.0989010989010989,135,1230,25.16440676305822,-8.921522323934969,-5.550386480166412,-0.1851994600594293,417.0581688329569,-89.13608656222719,-12721.038616978738,ddc59b0e8d474e75d3bf37af005c6aa94b101318a98bac815e56be968acd850a,EXECUTED_ENGINE,56,-15831.958354084545,NO
P295_00057,378a66e4a2ddb2e8,expected_r,asia_range_breakout,1.3,12,0.0006,0.2,0.3,london_ny,False,,0.8,48,-1107.1002964394377,1769,0.15996275059919732,10.060899574641656,0,7,71,0.0033917467495760316,6,1763,35.136300748163386,-0.7475428819786829,-0.6258339719838539,-0.25303967033270597,120.96001198855312,-116.81551067174307,-1623.0156976024919,53ece00fb53af7d39f418e14a6a89932c80b63363ab841bb9ef8d9b25a8b1bcd,EXECUTED_ENGINE,57,13964.536707666059,NO
P295_00058,a7988f855f21edd3,funding_ny_hardening,asia_range_breakout,1.4,12,0.0006,0.2,0.3,tokyo_london,False,1.2,1.2,48,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7eb70257593da06f682a3ddda54a9d260d4fc514f645237f5ca74b08f8da61a6,EXECUTED_ENGINE,58,0.0,NO
P295_00059,f5ed1340b1c6449a,exit_risk,asia_range_breakout,1.55,12,0.0006,0.2,0.3,all,False,1.5,1.2,48,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7eb70257593da06f682a3ddda54a9d260d4fc514f645237f5ca74b08f8da61a6,EXECUTED_ENGINE,59,0.0,NO
