candidate_id,candidate_hash,family,net_pnl,gross_profit,gross_loss,profit_factor,max_drawdown_pct,trades,win_rate,winning_trades,losing_trades,average_win,average_loss,expectancy,positive_months,negative_months,zero_months,best_month,worst_month,stress_pass_count,stress_fail_count,combined_adverse_pnl,combined_adverse_dd,execution_status,live_known,trade_log_path,trade_log_hash,params,track_high_pnl,track_quality,track_stress,track_monthly,promotion_reason,score,registered_status,behavior_cluster
P37_CAND_0863,dcb1cb83f6a20f72,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""Funding Reversal Long"", ""Funding Reversal Short"", ""Low-Activity Filler Short""], ""disallowed_sources"": [""Low-Activity Filler Long"", ""Low-Activity Filler Short""], ""max_abs_funding"": 0.001, ""max_cost_to_risk"": 0.18, ""min_adx"": 15, ""min_atr_pct"": 0.4, ""min_bb_width"": 0.03, ""min_projected_net_R"": 0.9, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0}",,,,,,,REGISTERED,c0e64a4b27c9c00c
P37_CAND_0864,2ba9c11717d06d95,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": null, ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short""], ""disallowed_sources"": [], ""max_abs_funding"": 0.001, ""max_cost_to_risk"": 0.18, ""min_adx"": 15, ""min_atr_pct"": 0.4, ""min_bb_width"": 0.03, ""min_projected_net_R"": 0.9, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 1.2}",,,,,,,REGISTERED,eefc6893a1f12d3f
P37_CAND_0865,e83c8130943c2f68,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": null, ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short""], ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.001, ""max_cost_to_risk"": 0.18, ""min_adx"": 18, ""min_atr_pct"": 0.4, ""min_bb_width"": 0.03, ""min_projected_net_R"": 0.9, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 1.2}",,,,,,,REGISTERED,7d2715c6a02974a8
P37_CAND_0866,2fbcd031fd3d1c4d,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": null, ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""Funding Reversal Short""], ""disallowed_sources"": [""Low-Activity Filler Long"", ""Low-Activity Filler Short""], ""max_abs_funding"": 0.001, ""max_cost_to_risk"": 0.18, ""min_adx"": 18, ""min_atr_pct"": 0.4, ""min_bb_width"": 0.03, ""min_projected_net_R"": 0.9, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 1.2}",,,,,,,REGISTERED,581137270e42630c
P37_CAND_0867,dcdac350887f05ea,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""Funding Reversal Short""], ""disallowed_sources"": [], ""max_abs_funding"": 0.0008, ""max_cost_to_risk"": 0.18, ""min_adx"": 18, ""min_atr_pct"": 0.4, ""min_bb_width"": 0.03, ""min_projected_net_R"": 0.9, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 1.35}",,,,,,,REGISTERED,d2062dec9c4fc443
P37_CAND_0868,da260777460f83c0,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": [""BB Expansion Long"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""BB Expansion Short""], ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0008, ""max_cost_to_risk"": 0.18, ""min_adx"": 18, ""min_atr_pct"": 0.4, ""min_bb_width"": 0.035, ""min_projected_net_R"": 0.9, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 1.35}",,,,,,,REGISTERED,a6c1a9aa284137cc
P37_CAND_0869,9b75ef4d0d870fbb,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": [""BB Expansion Long"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""BB Expansion Short""], ""disallowed_sources"": [""Low-Activity Filler Long"", ""Low-Activity Filler Short""], ""max_abs_funding"": 0.0008, ""max_cost_to_risk"": 0.18, ""min_adx"": 18, ""min_atr_pct"": 0.55, ""min_bb_width"": 0.035, ""min_projected_net_R"": 0.9, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 1.35}",,,,,,,REGISTERED,695b1841db52965b
P37_CAND_0870,d9dd88912dabadc3,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [], ""max_abs_funding"": 0.0008, ""max_cost_to_risk"": 0.18, ""min_adx"": 22, ""min_atr_pct"": 0.55, ""min_bb_width"": 0.035, ""min_projected_net_R"": 0.9, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 1.45}",,,,,,,REGISTERED,8d6c6b0a82c96310
P37_CAND_0871,8477ac3fb9554549,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0008, ""max_cost_to_risk"": 0.18, ""min_adx"": 22, ""min_atr_pct"": 0.55, ""min_bb_width"": 0.035, ""min_projected_net_R"": 0.9, ""min_stop_atr"": 0.55, ""off_hours_min_expected_R"": 1.45}",,,,,,,REGISTERED,3314681d27159956
P37_CAND_0872,fa40a5cb2198f4ec,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""NEW_YORK""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""Funding Reversal Long"", ""Funding Reversal Short"", ""Low-Activity Filler Short""], ""disallowed_sources"": [""Low-Activity Filler Long"", ""Low-Activity Filler Short""], ""max_abs_funding"": 0.0008, ""max_cost_to_risk"": 0.18, ""min_adx"": 22, ""min_atr_pct"": 0.55, ""min_bb_width"": 0.035, ""min_projected_net_R"": 0.9, ""min_stop_atr"": 0.55, ""off_hours_min_expected_R"": 1.45}",,,,,,,REGISTERED,fc6bf6fb858393fc
P37_CAND_0873,a6a6d29dce73de7b,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""Funding Reversal Long"", ""Funding Reversal Short"", ""Low-Activity Filler Short""], ""disallowed_sources"": [], ""max_abs_funding"": 0.0008, ""max_cost_to_risk"": 0.18, ""min_adx"": 22, ""min_atr_pct"": 0.55, ""min_bb_width"": 0.035, ""min_projected_net_R"": 0.9, ""min_stop_atr"": 0.55, ""off_hours_min_expected_R"": 1.55}",,,,,,,REGISTERED,4de9fed610428f61
P37_CAND_0874,6e4717714d2447ca,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short""], ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0008, ""max_cost_to_risk"": 0.18, ""min_adx"": 22, ""min_atr_pct"": 0.55, ""min_bb_width"": 0.035, ""min_projected_net_R"": 0.9, ""min_stop_atr"": 0.55, ""off_hours_min_expected_R"": 1.55}",,,,,,,REGISTERED,53f925962be46524
P37_CAND_0875,55981334f5c79bed,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short""], ""disallowed_sources"": [""Low-Activity Filler Long"", ""Low-Activity Filler Short""], ""max_abs_funding"": 0.0008, ""max_cost_to_risk"": 0.18, ""min_adx"": 0, ""min_atr_pct"": 0.55, ""min_bb_width"": 0.045, ""min_projected_net_R"": 0.9, ""min_stop_atr"": 0.55, ""off_hours_min_expected_R"": 1.55}",,,,,,,REGISTERED,db90578758bf7874
P37_CAND_0876,2df71c267a13f8de,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": null, ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""Funding Reversal Short""], ""disallowed_sources"": [], ""max_abs_funding"": 0.0008, ""max_cost_to_risk"": 0.18, ""min_adx"": 0, ""min_atr_pct"": 0.55, ""min_bb_width"": 0.045, ""min_projected_net_R"": 0.9, ""min_stop_atr"": 0.55, ""off_hours_min_expected_R"": 1.65}",,,,,,,REGISTERED,f8f83c2ab11fc10e
P37_CAND_0877,c0cd95c3818fbad5,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": null, ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""Funding Reversal Short""], ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0008, ""max_cost_to_risk"": 0.18, ""min_adx"": 0, ""min_atr_pct"": 0.55, ""min_bb_width"": 0.045, ""min_projected_net_R"": 0.9, ""min_stop_atr"": 0.55, ""off_hours_min_expected_R"": 1.65}",,,,,,,REGISTERED,abdee554e5f9c35c
P37_CAND_0878,6aea801a21a95d25,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": null, ""allowed_sources"": [""BB Expansion Long"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""BB Expansion Short""], ""disallowed_sources"": [""Low-Activity Filler Long"", ""Low-Activity Filler Short""], ""max_abs_funding"": 0.0008, ""max_cost_to_risk"": 0.18, ""min_adx"": 0, ""min_atr_pct"": 0.55, ""min_bb_width"": 0.045, ""min_projected_net_R"": 0.9, ""min_stop_atr"": 0.55, ""off_hours_min_expected_R"": 1.65}",,,,,,,REGISTERED,8b6b59c5ed68dcef
P37_CAND_0879,4bad036dfab43bd6,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": [""BB Expansion Long"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""BB Expansion Short""], ""disallowed_sources"": [], ""max_abs_funding"": 0.0008, ""max_cost_to_risk"": 0.18, ""min_adx"": 0, ""min_atr_pct"": 0.55, ""min_bb_width"": 0.045, ""min_projected_net_R"": 0.9, ""min_stop_atr"": 0.55, ""off_hours_min_expected_R"": 1.8}",,,,,,,REGISTERED,a8de10601821b174
P37_CAND_0880,66ab8d698184621b,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0008, ""max_cost_to_risk"": 0.18, ""min_adx"": 12, ""min_atr_pct"": 0.0, ""min_bb_width"": 0.045, ""min_projected_net_R"": 0.9, ""min_stop_atr"": 0.55, ""off_hours_min_expected_R"": 1.8}",,,,,,,REGISTERED,f4fb3f4ed6ad5c67
P37_CAND_0881,fa7be896a5f36ab0,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long"", ""Low-Activity Filler Short""], ""max_abs_funding"": 0.0008, ""max_cost_to_risk"": 0.18, ""min_adx"": 12, ""min_atr_pct"": 0.0, ""min_bb_width"": 0.045, ""min_projected_net_R"": 0.9, ""min_stop_atr"": 0.55, ""off_hours_min_expected_R"": 1.8}",,,,,,,REGISTERED,85b3f09b8ed5b50b
P37_CAND_0882,e4eaf3de28343fe2,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""NEW_YORK""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""Funding Reversal Long"", ""Funding Reversal Short"", ""Low-Activity Filler Short""], ""disallowed_sources"": [], ""max_abs_funding"": 0.0008, ""max_cost_to_risk"": 999.0, ""min_adx"": 12, ""min_atr_pct"": 0.0, ""min_bb_width"": 0.0, ""min_projected_net_R"": 0.92, ""min_stop_atr"": 0.55, ""off_hours_min_expected_R"": 0.0}",,,,,,,REGISTERED,f891409c7b3dab22
P37_CAND_0883,ad3157043cb9311d,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""NEW_YORK""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""Funding Reversal Long"", ""Funding Reversal Short"", ""Low-Activity Filler Short""], ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0008, ""max_cost_to_risk"": 999.0, ""min_adx"": 12, ""min_atr_pct"": 0.0, ""min_bb_width"": 0.0, ""min_projected_net_R"": 0.92, ""min_stop_atr"": 0.55, ""off_hours_min_expected_R"": 0.0}",,,,,,,REGISTERED,7b686d0e23bb31e1
P37_CAND_0884,19935a0d9609f7fe,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""NEW_YORK""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short""], ""disallowed_sources"": [""Low-Activity Filler Long"", ""Low-Activity Filler Short""], ""max_abs_funding"": 999.0, ""max_cost_to_risk"": 999.0, ""min_adx"": 12, ""min_atr_pct"": 0.0, ""min_bb_width"": 0.0, ""min_projected_net_R"": 0.92, ""min_stop_atr"": 0.7, ""off_hours_min_expected_R"": 0.0}",,,,,,,REGISTERED,6268e6d39b7504b9
P37_CAND_0885,9cd4a1efd9fd22ce,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short""], ""disallowed_sources"": [], ""max_abs_funding"": 999.0, ""max_cost_to_risk"": 999.0, ""min_adx"": 15, ""min_atr_pct"": 0.0, ""min_bb_width"": 0.0, ""min_projected_net_R"": 0.92, ""min_stop_atr"": 0.7, ""off_hours_min_expected_R"": 1.2}",,,,,,,REGISTERED,cf75cbb70e660480
P37_CAND_0886,2d510cee41dcde62,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""Funding Reversal Short""], ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 999.0, ""max_cost_to_risk"": 999.0, ""min_adx"": 15, ""min_atr_pct"": 0.0, ""min_bb_width"": 0.0, ""min_projected_net_R"": 0.92, ""min_stop_atr"": 0.7, ""off_hours_min_expected_R"": 1.2}",,,,,,,REGISTERED,81564ed09fe688da
P37_CAND_0887,7842fc5672722382,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""Funding Reversal Short""], ""disallowed_sources"": [""Low-Activity Filler Long"", ""Low-Activity Filler Short""], ""max_abs_funding"": 999.0, ""max_cost_to_risk"": 999.0, ""min_adx"": 15, ""min_atr_pct"": 0.0, ""min_bb_width"": 0.0, ""min_projected_net_R"": 0.92, ""min_stop_atr"": 0.7, ""off_hours_min_expected_R"": 1.2}",,,,,,,REGISTERED,9b6635c627c128d6
P37_CAND_0888,67ff4a23ddbb3b1d,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": null, ""allowed_sources"": [""BB Expansion Long"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""BB Expansion Short""], ""disallowed_sources"": [], ""max_abs_funding"": 999.0, ""max_cost_to_risk"": 999.0, ""min_adx"": 15, ""min_atr_pct"": 0.0, ""min_bb_width"": 0.0, ""min_projected_net_R"": 0.92, ""min_stop_atr"": 0.7, ""off_hours_min_expected_R"": 1.35}",,,,,,,REGISTERED,994fb8eccf700013
P37_CAND_0889,c988c0f26cb9b9bf,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": null, ""allowed_sources"": [""BB Expansion Long"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""BB Expansion Short""], ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 999.0, ""max_cost_to_risk"": 999.0, ""min_adx"": 15, ""min_atr_pct"": 0.0, ""min_bb_width"": 0.02, ""min_projected_net_R"": 0.92, ""min_stop_atr"": 0.7, ""off_hours_min_expected_R"": 1.35}",,,,,,,REGISTERED,b762a0db81a5dcce
P37_CAND_0890,c9d2b19e9533c9c3,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": null, ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long"", ""Low-Activity Filler Short""], ""max_abs_funding"": 999.0, ""max_cost_to_risk"": 999.0, ""min_adx"": 18, ""min_atr_pct"": 0.0, ""min_bb_width"": 0.02, ""min_projected_net_R"": 0.92, ""min_stop_atr"": 0.7, ""off_hours_min_expected_R"": 1.35}",,,,,,,REGISTERED,48ec5c40cd7709ad
P37_CAND_0891,d1a1b64ff0a1147e,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [], ""max_abs_funding"": 999.0, ""max_cost_to_risk"": 999.0, ""min_adx"": 18, ""min_atr_pct"": 0.2, ""min_bb_width"": 0.02, ""min_projected_net_R"": 0.92, ""min_stop_atr"": 0.7, ""off_hours_min_expected_R"": 1.45}",,,,,,,REGISTERED,d6d592376d28fa8c
P37_CAND_0892,ea5eec5a900a03f1,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""Funding Reversal Long"", ""Funding Reversal Short"", ""Low-Activity Filler Short""], ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 999.0, ""max_cost_to_risk"": 999.0, ""min_adx"": 18, ""min_atr_pct"": 0.2, ""min_bb_width"": 0.02, ""min_projected_net_R"": 0.92, ""min_stop_atr"": 0.7, ""off_hours_min_expected_R"": 1.45}",,,,,,,REGISTERED,e877890f6f7b1645
P37_CAND_0893,da1e8bdc01b9b7ad,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""Funding Reversal Long"", ""Funding Reversal Short"", ""Low-Activity Filler Short""], ""disallowed_sources"": [""Low-Activity Filler Long"", ""Low-Activity Filler Short""], ""max_abs_funding"": 999.0, ""max_cost_to_risk"": 999.0, ""min_adx"": 18, ""min_atr_pct"": 0.2, ""min_bb_width"": 0.02, ""min_projected_net_R"": 0.92, ""min_stop_atr"": 0.7, ""off_hours_min_expected_R"": 1.45}",,,,,,,REGISTERED,44dbd39460ec59c9
P37_CAND_0894,9bc827972b5caf9c,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""NEW_YORK""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short""], ""disallowed_sources"": [], ""max_abs_funding"": 999.0, ""max_cost_to_risk"": 999.0, ""min_adx"": 18, ""min_atr_pct"": 0.2, ""min_bb_width"": 0.02, ""min_projected_net_R"": 0.92, ""min_stop_atr"": 0.7, ""off_hours_min_expected_R"": 1.55}",,,,,,,REGISTERED,8c6b81b48e3bc0a7
P37_CAND_0895,3b5e9290f45d646b,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""NEW_YORK""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short""], ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 999.0, ""max_cost_to_risk"": 999.0, ""min_adx"": 22, ""min_atr_pct"": 0.2, ""min_bb_width"": 0.02, ""min_projected_net_R"": 0.92, ""min_stop_atr"": 0.7, ""off_hours_min_expected_R"": 1.55}",,,,,,,REGISTERED,5073c1478e0d4d58
P37_CAND_0896,2c2bf597ce21854c,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""NEW_YORK""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""Funding Reversal Short""], ""disallowed_sources"": [""Low-Activity Filler Long"", ""Low-Activity Filler Short""], ""max_abs_funding"": 999.0, ""max_cost_to_risk"": 999.0, ""min_adx"": 22, ""min_atr_pct"": 0.2, ""min_bb_width"": 0.025, ""min_projected_net_R"": 0.92, ""min_stop_atr"": 0.7, ""off_hours_min_expected_R"": 1.55}",,,,,,,REGISTERED,94d0892de628512e
P37_CAND_0897,0a4879eaa7aef21b,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""Funding Reversal Short""], ""disallowed_sources"": [], ""max_abs_funding"": 999.0, ""max_cost_to_risk"": 999.0, ""min_adx"": 22, ""min_atr_pct"": 0.2, ""min_bb_width"": 0.025, ""min_projected_net_R"": 0.92, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 1.65}",,,,,,,REGISTERED,f6979b74587fc7b1
P37_CAND_0898,e6256ef7664ac477,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": [""BB Expansion Long"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""BB Expansion Short""], ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 999.0, ""max_cost_to_risk"": 999.0, ""min_adx"": 22, ""min_atr_pct"": 0.2, ""min_bb_width"": 0.025, ""min_projected_net_R"": 0.92, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 1.65}",,,,,,,REGISTERED,a8081811d030482c
P37_CAND_0899,255c14a8ca7f8170,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": [""BB Expansion Long"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""BB Expansion Short""], ""disallowed_sources"": [""Low-Activity Filler Long"", ""Low-Activity Filler Short""], ""max_abs_funding"": 999.0, ""max_cost_to_risk"": 999.0, ""min_adx"": 22, ""min_atr_pct"": 0.2, ""min_bb_width"": 0.025, ""min_projected_net_R"": 0.92, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 1.65}",,,,,,,REGISTERED,456ab976111bc53d
