timestamp,event_type,symbol,details
1612087200000,SIGNAL_GENERATED,SOLUSDT,Side: Short | Close: 4.623
1612090800000,SIGNAL_GENERATED,SOLUSDT,Side: Short | Close: 4.5615
1612094400000,SIGNAL_GENERATED,SOLUSDT,Side: Short | Close: 4.5541
1612098000000,SIGNAL_GENERATED,SOLUSDT,Side: Short | Close: 4.4939
1612202400000,SIGNAL_GENERATED,SOLUSDT,Side: Long | Close: 4.4526
1612206000000,POSITION_OPENED,SOLUSDT,Side: Long | Size: 274.2810 | SL: 4.28 | TP: 4.69
1612224000000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: 0.000492 | Cost: $0.6233
1612231200000,POSITION_CLOSED,SOLUSDT,Side: Long | Reason: TP Hit | Exit Price: 4.688581173499254 | PnL: $49.84
1612252800000,SIGNAL_GENERATED,SOLUSDT,Side: Long | Close: 5.2789
1612256400000,POSITION_OPENED,SOLUSDT,Side: Long | Size: 360.8660 | SL: 5.02 | TP: 5.64
1612281600000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: 0.001782 | Cost: $3.2583
1612310400000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: 0.001782 | Cost: $3.3790
1612339200000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: 0.001852 | Cost: $3.4714
1612364400000,POSITION_CLOSED,SOLUSDT,Side: Long | Reason: TP Hit | Exit Price: 5.640282925067459 | PnL: $110.71
1612371600000,SIGNAL_GENERATED,SOLUSDT,Side: Short | Close: 5.5428
1612375200000,POSITION_OPENED,SOLUSDT,Side: Short | Size: 390.1230 | SL: 5.79 | TP: 5.30
1612389600000,POSITION_CLOSED,SOLUSDT,Side: Short | Reason: SL Hit | Exit Price: 5.791093565753136 | PnL: $-115.76
1612468800000,SIGNAL_GENERATED,SOLUSDT,Side: Long | Close: 6.1001
1612472400000,POSITION_OPENED,SOLUSDT,Side: Long | Size: 395.3520 | SL: 5.86 | TP: 6.37
1612476000000,POSITION_CLOSED,SOLUSDT,Side: Long | Reason: TP Hit | Exit Price: 6.362723363696141 | PnL: $101.40
1612512000000,SIGNAL_GENERATED,SOLUSDT,Side: Short | Close: 6.8102
1612515600000,POSITION_OPENED,SOLUSDT,Side: Short | Size: 332.2070 | SL: 7.10 | TP: 6.52
1612540800000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: 0.002488 | Cost: $-5.7523
